OID_,Join_Count,New119Fips,GEOID,NAMELSAD,lat,lon,GEOID_1,STATEFP,CD119FP,GEOIDFQ
4485,1,2504,2504,Congressional District 4,42.350560000000002,-71.116240000000005,2504,25,04,5001900US2504
4486,1,3612,3612,Congressional District 12,40.776428000000003,-73.980013000000000,3612,36,12,5001900US3612
4487,1,3710,3705,Congressional District 5,36.094433000000002,-80.241183000000007,3710,37,10,5001900US3710
4488,1,3704,3704,Congressional District 4,35.911363000000001,-79.031662999999995,3704,37,04,5001900US3704
4489,1,3907,3907,Congressional District 7,40.783465000000000,-81.962434999999999,3907,39,07,5001900US3907
4490,1,3617,3617,Congressional District 17,41.294910999999999,-73.797702999999998,3617,36,17,5001900US3617
4491,1,3616,3616,Congressional District 16,41.068959000000000,-73.806117999999998,3616,36,16,5001900US3616
4492,1,3621,3621,Congressional District 21,44.978499999999997,-74.685299999999998,3621,36,21,5001900US3621
4493,1,3614,3614,Congressional District 14,40.752572000000001,-73.854759000000001,3614,36,14,5001900US3614
4494,1,3903,3903,Congressional District 3,39.995911999999997,-83.040420999999995,3903,39,03,5001900US3903
4495,1,3611,3611,Congressional District 11,40.597706000000002,-74.142089999999996,3611,36,11,5001900US3611
4496,1,4101,4101,Congressional District 1,45.501624999999997,-122.677065999999996,4101,41,01,5001900US4101
4497,1,3610,3610,Congressional District 10,40.734352000000001,-73.992243999999999,3610,36,10,5001900US3610
4498,1,3616,3616,Congressional District 16,40.988568999999998,-73.807361000000000,3616,36,16,5001900US3616
4499,1,3710,3705,Congressional District 5,36.122458999999999,-80.582902000000004,3710,37,10,5001900US3710
4500,1,802,802,Congressional District 2,40.596485999999999,-105.071830000000006,0802,08,02,5001900US0802
4501,1,3620,3620,Congressional District 20,42.814483000000003,-73.930920999999998,3620,36,20,5001900US3620
4502,1,3612,3612,Congressional District 12,40.761090000000003,-73.957919000000004,3612,36,12,5001900US3612
4503,1,3800,3800,Congressional District (at Large),46.873151000000000,-96.790143000000000,3800,38,00,5001900US3800
4504,1,3607,3607,Congressional District 7,40.702193000000001,-73.919721999999993,3607,36,07,5001900US3607
4505,1,4101,4101,Congressional District 1,45.524669000000003,-122.703751999999994,4101,41,01,5001900US4101
4506,1,3704,3704,Congressional District 4,35.901335000000003,-79.054347000000007,3704,37,04,5001900US3704
4507,1,3706,3706,Congressional District 6,35.985469999999999,-79.990243000000007,3706,37,06,5001900US3706
4508,1,3911,3911,Congressional District 11,41.500984000000003,-81.690489999999997,3911,39,11,5001900US3911
4509,1,3610,3610,Congressional District 10,40.704557999999999,-74.006184000000005,3610,36,10,5001900US3610
4510,1,3704,3704,Congressional District 4,35.909004000000003,-79.051168000000004,3704,37,04,5001900US3704
4511,1,3704,3704,Congressional District 4,35.914667000000001,-79.052071999999995,3704,37,04,5001900US3704
4512,1,3903,3903,Congressional District 3,39.993622999999999,-83.047673000000003,3903,39,03,5001900US3903
4513,1,3616,3616,Congressional District 16,40.988368000000001,-73.811582000000001,3616,36,16,5001900US3616
4514,1,3619,3619,Congressional District 19,42.493671999999997,-76.509529999999998,3619,36,19,5001900US3619
4515,1,3608,3608,Congressional District 8,40.582808999999997,-73.957555999999997,3608,36,08,5001900US3608
4516,1,3706,3712,Congressional District 12,35.502035999999997,-80.625011000000001,3706,37,06,5001900US3706
4517,1,3704,3704,Congressional District 4,35.962358999999999,-79.024739999999994,3704,37,04,5001900US3704
4518,1,4101,4101,Congressional District 1,45.505369000000002,-122.656453999999997,4101,41,01,5001900US4101
4519,1,3904,3904,Congressional District 4,40.238235000000003,-83.366125999999994,3904,39,04,5001900US3904
4520,1,3702,3702,Congressional District 2,35.931750000000001,-78.565548000000007,3702,37,02,5001900US3702
4521,1,3707,3709,Congressional District 9,35.071547000000002,-78.894453999999996,3707,37,07,5001900US3707
4522,1,3612,3612,Congressional District 12,40.766646999999999,-73.952843999999999,3612,36,12,5001900US3612
4523,1,3704,3704,Congressional District 4,35.934949000000003,-79.037474000000003,3704,37,04,5001900US3704
4524,1,3913,3913,Congressional District 13,41.081524999999999,-81.518551000000002,3913,39,13,5001900US3913
4525,1,3901,3901,Congressional District 1,39.140867000000000,-84.442773000000003,3901,39,01,5001900US3901
4526,1,3603,3603,Congressional District 3,40.782780000000002,-73.590239999999994,3603,36,03,5001900US3603
4527,1,3913,3913,Congressional District 13,41.115729000000002,-81.550105000000002,3913,39,13,5001900US3913
4528,1,3904,3904,Congressional District 4,40.862307000000001,-82.319952999999998,3904,39,04,5001900US3904
4529,1,3622,3622,Congressional District 22,43.038600000000002,-76.138999999999996,3622,36,22,5001900US3622
4530,1,3612,3612,Congressional District 12,40.761333000000000,-73.972874000000004,3612,36,12,5001900US3612
4531,1,3704,3704,Congressional District 4,35.956578999999998,-79.018996999999999,3704,37,04,5001900US3704
4532,1,3712,3714,Congressional District 14,35.203975999999997,-80.839085999999995,3712,37,12,5001900US3712
4533,1,3625,3625,Congressional District 25,43.069392999999998,-77.684561000000002,3625,36,25,5001900US3625
4534,1,3619,3619,Congressional District 19,42.423267000000003,-76.501876999999993,3619,36,19,5001900US3619
4535,1,3625,3625,Congressional District 25,43.046199000000001,-77.467776999999998,3625,36,25,5001900US3625
4536,1,3619,3619,Congressional District 19,42.447000000000003,-76.467600000000004,3619,36,19,5001900US3619
4537,1,3611,3611,Congressional District 11,40.613061999999999,-74.110073999999997,3611,36,11,5001900US3611
4538,1,4101,4101,Congressional District 1,45.487409999999997,-122.847959000000003,4101,41,01,5001900US4101
4539,1,4103,4103,Congressional District 3,45.561458000000002,-122.622122000000005,4103,41,03,5001900US4103
4540,1,3609,3609,Congressional District 9,40.645420000000001,-73.946860999999998,3609,36,09,5001900US3609
4541,1,3619,3619,Congressional District 19,42.526513000000001,-76.487699000000006,3619,36,19,5001900US3619
4542,1,3704,3704,Congressional District 4,35.992834000000002,-78.903914000000000,3704,37,04,5001900US3704
4543,1,3625,3625,Congressional District 25,43.192438000000003,-77.586591999999996,3625,36,25,5001900US3625
4544,1,4003,4003,Congressional District 3,35.452086000000001,-97.495947999999999,4003,40,03,5001900US4003
4545,1,3401,3401,Congressional District 1,39.875543999999998,-74.984921999999997,3401,34,01,5001900US3401
4546,1,4104,4104,Congressional District 4,44.107613999999998,-123.139169999999993,4104,41,04,5001900US4104
4547,1,4101,4101,Congressional District 1,45.512602000000001,-122.660248999999993,4101,41,01,5001900US4101
4548,1,4202,4202,Congressional District 2,40.067891000000003,-75.091086000000004,4202,42,02,5001900US4202
4549,1,4707,4707,Congressional District 7,36.143380999999998,-86.803364999999999,4707,47,07,5001900US4707
4550,1,4401,4401,Congressional District 1,41.826135999999998,-71.404512999999994,4401,44,01,5001900US4401
4551,1,4709,4709,Congressional District 9,35.155607000000003,-90.045278999999994,4709,47,09,5001900US4709
4552,1,4203,4203,Congressional District 3,39.946632000000001,-75.196603999999994,4203,42,03,5001900US4203
4553,1,4707,4707,Congressional District 7,36.166904000000002,-86.806149000000005,4707,47,07,5001900US4707
4554,1,4212,4212,Congressional District 12,40.440908999999998,-79.959125000000000,4212,42,12,5001900US4212
4555,1,4506,4506,Congressional District 6,32.786754000000002,-79.947265000000002,4506,45,06,5001900US4506
4556,1,4702,4702,Congressional District 2,35.954943000000000,-83.930350000000004,4702,47,02,5001900US4702
4557,1,4707,4707,Congressional District 7,36.143783999999997,-86.800995000000000,4707,47,07,5001900US4707
4558,1,4503,4503,Congressional District 3,34.673146000000003,-82.823961999999995,4503,45,03,5001900US4503
4559,1,4506,4506,Congressional District 6,33.999623000000000,-81.028249000000002,4506,45,06,5001900US4506
4560,1,4203,4203,Congressional District 3,39.953462000000002,-75.193983000000003,4203,42,03,5001900US4203
4561,1,4210,4210,Congressional District 10,40.264414000000002,-76.674014000000000,4210,42,10,5001900US4210
4562,1,4402,4402,Congressional District 2,41.810963999999998,-71.412082999999996,4402,44,02,5001900US4402
4563,1,4202,4202,Congressional District 2,39.948206999999996,-75.157825000000003,4202,42,02,5001900US4202
4564,1,4709,4709,Congressional District 9,35.138829000000001,-90.033163000000002,4709,47,09,5001900US4709
4565,1,4215,4215,Congressional District 15,40.870716999999999,-77.834149999999994,4215,42,15,5001900US4215
4566,1,4202,4202,Congressional District 2,39.960695000000001,-75.157059000000004,4202,42,02,5001900US4202
4567,1,4203,4203,Congressional District 3,39.954073000000001,-75.186541000000005,4203,42,03,5001900US4203
4568,1,4402,4402,Congressional District 2,41.811681000000000,-71.409370999999993,4402,44,02,5001900US4402
4569,1,4203,4203,Congressional District 3,39.955742999999998,-75.193059000000005,4203,42,03,5001900US4203
4570,1,4401,4401,Congressional District 1,41.848751999999998,-71.399574999999999,4401,44,01,5001900US4401
4571,1,4202,4202,Congressional District 2,39.947870999999999,-75.155111000000005,4202,42,02,5001900US4202
4572,1,4202,4202,Congressional District 2,39.980271999999999,-75.157050999999996,4202,42,02,5001900US4202
4573,1,4212,4212,Congressional District 12,40.437078000000000,-79.961539999999999,4212,42,12,5001900US4212
4574,1,4207,4207,Congressional District 7,40.606735000000000,-75.381089000000003,4207,42,07,5001900US4207
4575,1,4600,4600,Congressional District (at Large),43.601787999999999,-96.697947999999997,4600,46,00,5001900US4600
4576,1,4203,4203,Congressional District 3,39.951287999999998,-75.195770999999993,4203,42,03,5001900US4203
4577,1,4502,4502,Congressional District 2,34.011434000000001,-81.236643999999998,4502,45,02,5001900US4502
4578,1,4212,4212,Congressional District 12,40.442959000000002,-79.941084000000004,4212,42,12,5001900US4212
4579,1,4705,4705,Congressional District 5,36.093232999999998,-86.874495999999994,4705,47,05,5001900US4705
4580,1,4402,4402,Congressional District 2,41.486041999999998,-71.528655999999998,4402,44,02,5001900US4402
4581,1,4600,4600,Congressional District (at Large),45.427700000000002,-101.074481000000006,4600,46,00,5001900US4600
4582,1,4215,4215,Congressional District 15,40.806688999999999,-77.821119999999993,4215,42,15,5001900US4215
4583,1,4703,4703,Congressional District 3,36.020634000000001,-84.253983000000005,4703,47,03,5001900US4703
4584,1,4701,4701,Congressional District 1,36.330891999999999,-82.365583999999998,4701,47,01,5001900US4701
4585,1,4402,4402,Congressional District 2,41.831049999999998,-71.431473999999994,4402,44,02,5001900US4402
4586,1,4402,4402,Congressional District 2,41.480003000000004,-71.569648000000001,4402,44,02,5001900US4402
4587,1,4212,4212,Congressional District 12,40.444550999999997,-79.948896000000005,4212,42,12,5001900US4212
4588,1,4709,4709,Congressional District 9,35.120123000000000,-89.939705000000004,4709,47,09,5001900US4709
4589,1,4205,4205,Congressional District 5,40.035569000000002,-75.347751000000002,4205,42,05,5001900US4205
4590,1,4203,4203,Congressional District 3,39.953681000000003,-75.167957000000001,4203,42,03,5001900US4203
4591,1,4401,4401,Congressional District 1,41.792378999999997,-71.367401000000001,4401,44,01,5001900US4401
4592,1,4201,4201,Congressional District 1,40.336131000000002,-75.125271999999995,4201,42,01,5001900US4201
4593,1,4203,4203,Congressional District 3,39.941467000000003,-75.200000000000003,4203,42,03,5001900US4203
4594,1,4212,4212,Congressional District 12,40.437818000000000,-79.993649000000005,4212,42,12,5001900US4212
4595,1,4504,4504,Congressional District 4,34.930098999999998,-82.433235999999994,4504,45,04,5001900US4504
4596,1,4600,4600,Congressional District (at Large),42.782629999999997,-96.925432999999998,4600,46,00,5001900US4600
4597,1,4401,4401,Congressional District 1,41.852055999999997,-71.398437999999999,4401,44,01,5001900US4401
4598,1,4211,4211,Congressional District 11,40.065306999999997,-76.416849999999997,4211,42,11,5001900US4211
4599,1,4215,4215,Congressional District 15,40.886104000000003,-77.776134999999996,4215,42,15,5001900US4215
4600,1,4501,4501,Congressional District 1,32.850306000000003,-79.831263000000007,4501,45,01,5001900US4501
4601,1,4502,4502,Congressional District 2,33.979984999999999,-80.961921000000004,4502,45,02,5001900US4502
4602,1,4506,4506,Congressional District 6,32.842948000000000,-80.015406999999996,4506,45,06,5001900US4506
4603,1,4402,4402,Congressional District 2,41.489378000000002,-71.515444000000002,4402,44,02,5001900US4402
4604,1,3607,3607,Congressional District 7,40.688189999999999,-73.979367999999994,3607,36,07,5001900US3607
4605,1,4506,4506,Congressional District 6,32.787666999999999,-79.949552999999995,4506,45,06,5001900US4506
4606,1,4217,4217,Congressional District 17,40.592514000000001,-80.104523000000000,4217,42,17,5001900US4217
4607,1,4504,4504,Congressional District 4,34.943973999999997,-81.880178999999998,4504,45,04,5001900US4504
4608,1,4217,4217,Congressional District 17,40.433877000000003,-79.888737000000006,4217,42,17,5001900US4217
4609,1,4206,4206,Congressional District 6,40.061416000000001,-75.540505999999993,4206,42,06,5001900US4206
4610,1,4502,4502,Congressional District 2,34.124777999999999,-80.867789000000002,4502,45,02,5001900US4502
4611,1,4217,4217,Congressional District 17,40.485579999999999,-79.886515000000003,4217,42,17,5001900US4217
4612,1,4506,4506,Congressional District 6,32.845601000000002,-80.066394000000003,4506,45,06,5001900US4506
4613,1,4506,4506,Congressional District 6,32.770930000000000,-79.982302000000004,4506,45,06,5001900US4506
4614,1,4203,4203,Congressional District 3,39.944248999999999,-75.181935999999993,4203,42,03,5001900US4203
4615,1,4502,4502,Congressional District 2,33.907350999999998,-81.305931000000001,4502,45,02,5001900US4502
4616,1,4203,4203,Congressional District 3,40.058686999999999,-75.159210000000002,4203,42,03,5001900US4203
4617,1,4203,4203,Congressional District 3,39.953570999999997,-75.167569000000000,4203,42,03,5001900US4203
4618,1,4506,4506,Congressional District 6,32.821407999999998,-80.020589000000001,4506,45,06,5001900US4506
4619,1,4206,4206,Congressional District 6,40.065545000000000,-75.531217999999996,4206,42,06,5001900US4206
4620,1,4203,4203,Congressional District 3,39.952849999999998,-75.170455000000004,4203,42,03,5001900US4203
4621,1,4212,4212,Congressional District 12,40.459722999999997,-79.928111999999999,4212,42,12,5001900US4212
4622,1,4203,4203,Congressional District 3,39.956954000000003,-75.197023999999999,4203,42,03,5001900US4203
4623,1,4212,4212,Congressional District 12,40.421602000000000,-79.921021999999994,4212,42,12,5001900US4212
4624,1,4707,4707,Congressional District 7,36.131323000000002,-86.808505999999994,4707,47,07,5001900US4707
4625,1,4709,4709,Congressional District 9,35.154349000000003,-90.043622999999997,4709,47,09,5001900US4709
4626,1,4212,4212,Congressional District 12,40.446286999999998,-79.947899000000007,4212,42,12,5001900US4212
4627,1,4212,4212,Congressional District 12,40.440683000000000,-79.956021000000007,4212,42,12,5001900US4212
4628,1,4204,4204,Congressional District 4,40.129725000000001,-75.180006000000006,4204,42,04,5001900US4204
4629,1,4209,4209,Congressional District 9,40.969762000000003,-76.604439999999997,4209,42,09,5001900US4209
4630,1,3610,3610,Congressional District 10,40.695963999999996,-73.993596999999994,3610,36,10,5001900US3610
4631,1,4504,4504,Congressional District 4,34.817673999999997,-82.411889000000002,4504,45,04,5001900US4504
4632,1,4708,4708,Congressional District 8,35.129109999999997,-89.882450000000006,4708,47,08,5001900US4708
4633,1,4704,4704,Congressional District 4,35.843820999999998,-86.370628999999994,4704,47,04,5001900US4704
4634,1,4211,4211,Congressional District 11,40.048752999999998,-76.315099000000004,4211,42,11,5001900US4211
4635,1,4506,4506,Congressional District 6,34.081220000000002,-81.069502000000000,4506,45,06,5001900US4506
4636,1,4205,4205,Congressional District 5,39.906348999999999,-75.351057999999995,4205,42,05,5001900US4205
4637,1,4204,4204,Congressional District 4,40.090564999999998,-75.163287999999994,4204,42,04,5001900US4204
4638,1,4203,4203,Congressional District 3,39.993744000000000,-75.239641000000006,4203,42,03,5001900US4203
4639,1,4205,4205,Congressional District 5,40.012025999999999,-75.299434000000005,4205,42,05,5001900US4205
4640,1,4205,4205,Congressional District 5,40.021835000000003,-75.322233999999995,4205,42,05,5001900US4205
4641,1,4600,4600,Congressional District (at Large),44.306714999999997,-96.786040999999997,4600,46,00,5001900US4600
4642,1,4401,4401,Congressional District 1,41.843586000000002,-71.379655999999997,4401,44,01,5001900US4401
4643,1,4504,4504,Congressional District 4,34.994269000000003,-81.969808999999998,4504,45,04,5001900US4504
4644,1,4502,4502,Congressional District 2,33.573374999999999,-81.766801999999998,4502,45,02,5001900US4502
4645,1,4505,4505,Congressional District 5,34.938696999999998,-81.029178000000002,4505,45,05,5001900US4505
4646,1,4217,4217,Congressional District 17,40.664788000000001,-80.088988999999998,4217,42,17,5001900US4217
4647,1,4203,4203,Congressional District 3,39.956457000000000,-75.195622000000000,4203,42,03,5001900US4203
4648,1,4707,4707,Congressional District 7,36.168332999999997,-86.828524000000002,4707,47,07,5001900US4707
4649,1,4501,4501,Congressional District 1,32.908565000000003,-79.819091999999998,4501,45,01,5001900US4501
4650,1,4201,4201,Congressional District 1,40.228971999999999,-75.012037000000007,4201,42,01,5001900US4201
4651,1,4212,4212,Congressional District 12,40.429900000000004,-79.969825000000000,4212,42,12,5001900US4212
4652,1,4203,4203,Congressional District 3,39.939728000000002,-75.198111999999995,4203,42,03,5001900US4203
4653,1,4600,4600,Congressional District (at Large),44.080230000000000,-103.229191000000000,4600,46,00,5001900US4600
4654,1,616,616,Congressional District 16,37.397339000000002,-122.074360999999996,0616,06,16,5001900US0616
4655,1,4705,4705,Congressional District 5,36.101185000000001,-86.872206000000006,4705,47,05,5001900US4705
4656,1,4707,4707,Congressional District 7,36.148345999999997,-86.795726999999999,4707,47,07,5001900US4707
4657,1,4401,4401,Congressional District 1,41.838850000000001,-71.387459000000007,4401,44,01,5001900US4401
4658,1,4203,4203,Congressional District 3,39.942480000000003,-75.198680999999993,4203,42,03,5001900US4203
4659,1,4201,4201,Congressional District 1,40.277124999999998,-75.196608999999995,4201,42,01,5001900US4201
4660,1,4503,4503,Congressional District 3,34.805816000000000,-82.562178000000003,4503,45,03,5001900US4503
4661,1,4402,4402,Congressional District 2,41.818370000000002,-71.407848999999999,4402,44,02,5001900US4402
4662,1,4506,4506,Congressional District 6,32.785964000000000,-79.947430999999995,4506,45,06,5001900US4506
4663,1,4212,4212,Congressional District 12,40.429124000000002,-79.969542000000004,4212,42,12,5001900US4212
4664,1,4217,4217,Congressional District 17,40.595927000000003,-80.081317999999996,4217,42,17,5001900US4217
4665,1,4207,4207,Congressional District 7,40.602137999999997,-75.360917999999998,4207,42,07,5001900US4207
4666,1,4212,4212,Congressional District 12,40.451011000000001,-80.005191999999994,4212,42,12,5001900US4212
4667,1,4401,4401,Congressional District 1,41.834505999999998,-71.392026000000001,4401,44,01,5001900US4401
4668,1,4501,4501,Congressional District 1,32.914461000000003,-79.812906999999996,4501,45,01,5001900US4501
4669,1,4201,4201,Congressional District 1,40.332380000000001,-75.125335000000007,4201,42,01,5001900US4201
4670,1,4213,4213,Congressional District 13,39.952950999999999,-77.701712000000001,4213,42,13,5001900US4213
4671,1,4707,4707,Congressional District 7,36.157586999999999,-86.769966999999994,4707,47,07,5001900US4707
4672,1,4206,4206,Congressional District 6,40.074658999999997,-75.485467999999997,4206,42,06,5001900US4206
4673,1,4203,4203,Congressional District 3,39.949584999999999,-75.224262999999993,4203,42,03,5001900US4203
4674,1,4217,4217,Congressional District 17,40.425950999999998,-80.048688999999996,4217,42,17,5001900US4217
4675,1,4206,4206,Congressional District 6,40.057411000000002,-75.656392999999994,4206,42,06,5001900US4206
4676,1,1202,1202,Congressional District 2,30.443356999999999,-84.276212000000001,1202,12,02,5001900US1202
4677,1,4212,4212,Congressional District 12,40.459463999999997,-79.917931999999993,4212,42,12,5001900US4212
4678,1,4504,4504,Congressional District 4,34.821513000000003,-82.413605000000004,4504,45,04,5001900US4504
4679,1,4503,4503,Congressional District 3,34.172708999999998,-82.165505999999993,4503,45,03,5001900US4503
4680,1,4202,4202,Congressional District 2,39.949340999999997,-75.150986000000003,4202,42,02,5001900US4202
4681,1,4206,4206,Congressional District 6,40.064380999999997,-75.686700999999999,4206,42,06,5001900US4206
4682,1,4202,4202,Congressional District 2,40.035150000000002,-75.144701999999995,4202,42,02,5001900US4202
4683,1,4502,4502,Congressional District 2,34.092754999999997,-81.157859999999999,4502,45,02,5001900US4502
4684,1,4600,4600,Congressional District (at Large),43.534579000000001,-96.711410999999998,4600,46,00,5001900US4600
4685,1,4212,4212,Congressional District 12,40.442422000000001,-80.001086999999998,4212,42,12,5001900US4212
4686,1,4203,4203,Congressional District 3,39.956538000000002,-75.196275999999997,4203,42,03,5001900US4203
4687,1,4506,4506,Congressional District 6,32.743222000000003,-80.210577000000001,4506,45,06,5001900US4506
4688,1,4212,4212,Congressional District 12,40.445976999999999,-79.962428000000003,4212,42,12,5001900US4212
4689,1,4709,4709,Congressional District 9,35.534503999999998,-89.677361000000005,4709,47,09,5001900US4709
4690,1,4211,4211,Congressional District 11,40.071103000000001,-76.210521999999997,4211,42,11,5001900US4211
4691,1,4504,4504,Congressional District 4,34.967658000000000,-81.941066000000006,4504,45,04,5001900US4504
4692,1,4703,4703,Congressional District 3,36.015712999999998,-84.251250999999996,4703,47,03,5001900US4703
4693,1,4212,4212,Congressional District 12,40.448765000000002,-79.991417999999996,4212,42,12,5001900US4212
4694,1,4402,4402,Congressional District 2,41.758265999999999,-71.459106000000006,4402,44,02,5001900US4402
4695,1,4210,4210,Congressional District 10,40.258924000000000,-76.648668999999998,4210,42,10,5001900US4210
4696,1,4205,4205,Congressional District 5,39.988374000000000,-75.254296999999994,4205,42,05,5001900US4205
4697,1,4708,4708,Congressional District 8,36.344329000000002,-88.858264000000005,4708,47,08,5001900US4708
4698,1,4600,4600,Congressional District (at Large),44.495415000000001,-103.870183999999995,4600,46,00,5001900US4600
4699,1,4703,4703,Congressional District 3,35.045822000000001,-85.299814999999995,4703,47,03,5001900US4703
4700,1,4206,4206,Congressional District 6,39.953164999999998,-75.597522999999995,4206,42,06,5001900US4206
4701,1,4401,4401,Congressional District 1,41.473768000000000,-71.299028000000007,4401,44,01,5001900US4401
4702,1,4401,4401,Congressional District 1,41.920445000000001,-71.534003999999996,4401,44,01,5001900US4401
4703,1,4709,4709,Congressional District 9,35.139448000000002,-90.029510999999999,4709,47,09,5001900US4709
4704,1,4506,4506,Congressional District 6,34.012467000000001,-81.021934000000002,4506,45,06,5001900US4506
4705,1,4504,4504,Congressional District 4,34.849414000000003,-82.398466999999997,4504,45,04,5001900US4504
4706,1,4213,4213,Congressional District 13,40.498686999999997,-78.017270999999994,4213,42,13,5001900US4213
4707,1,4203,4203,Congressional District 3,40.005037000000002,-75.152512000000002,4203,42,03,5001900US4203
4708,1,4402,4402,Congressional District 2,41.706288000000001,-71.478351000000004,4402,44,02,5001900US4402
4709,1,4215,4215,Congressional District 15,40.762822999999997,-77.880792000000000,4215,42,15,5001900US4215
4710,1,4204,4204,Congressional District 4,40.085973000000003,-75.128035999999994,4204,42,04,5001900US4204
4711,1,4402,4402,Congressional District 2,41.451027000000003,-71.497523000000001,4402,44,02,5001900US4402
4712,1,4212,4212,Congressional District 12,40.457062000000001,-80.003693999999996,4212,42,12,5001900US4212
4713,1,4203,4203,Congressional District 3,39.936444999999999,-75.183640999999994,4203,42,03,5001900US4203
4714,1,4206,4206,Congressional District 6,40.060848999999997,-75.539216999999994,4206,42,06,5001900US4206
4715,1,4203,4203,Congressional District 3,39.957946000000000,-75.171447000000001,4203,42,03,5001900US4203
4716,1,4600,4600,Congressional District (at Large),43.512419000000001,-96.666754999999995,4600,46,00,5001900US4600
4717,1,4203,4203,Congressional District 3,39.955933000000002,-75.191460000000006,4203,42,03,5001900US4203
4718,1,4600,4600,Congressional District (at Large),43.543804000000002,-96.786072000000004,4600,46,00,5001900US4600
4719,1,4204,4204,Congressional District 4,40.232731999999999,-75.551249999999996,4204,42,04,5001900US4204
4720,1,4203,4203,Congressional District 3,39.939573000000003,-75.145331999999996,4203,42,03,5001900US4203
4721,1,4205,4205,Congressional District 5,40.076552999999997,-75.334811999999999,4205,42,05,5001900US4205
4722,1,3411,3411,Congressional District 11,40.814652000000002,-74.523365999999996,3411,34,11,5001900US3411
4723,1,4215,4215,Congressional District 15,40.972740000000002,-76.918440000000004,4215,42,15,5001900US4215
4724,1,4506,4506,Congressional District 6,33.495919000000001,-80.855463000000000,4506,45,06,5001900US4506
4725,1,4201,4201,Congressional District 1,40.401209000000001,-75.047590000000000,4201,42,01,5001900US4201
4726,1,4506,4506,Congressional District 6,33.581944000000000,-80.818055999999999,4506,45,06,5001900US4506
4727,1,4503,4503,Congressional District 3,34.670239000000002,-82.815239000000005,4503,45,03,5001900US4503
4728,1,4702,4702,Congressional District 2,35.886107000000003,-84.215643000000000,4702,47,02,5001900US4702
4729,1,4830,4830,Congressional District 30,32.811962999999999,-96.837534000000005,4830,48,30,5001900US4830
4730,1,4810,4810,Congressional District 10,30.551653999999999,-96.242880999999997,4810,48,10,5001900US4810
4731,1,4901,4901,Congressional District 1,40.764541999999999,-111.850317000000004,4901,49,01,5001900US4901
4732,1,4820,4820,Congressional District 20,29.567119000000002,-98.605722999999998,4820,48,20,5001900US4820
4733,1,4825,4825,Congressional District 25,32.728200999999999,-97.112604000000005,4825,48,25,5001900US4825
4734,1,4814,4814,Congressional District 14,29.311028000000000,-94.778007000000002,4814,48,14,5001900US4814
4735,1,4820,4820,Congressional District 20,29.513090999999999,-98.577742000000001,4820,48,20,5001900US4820
4736,1,4807,4807,Congressional District 7,29.717236000000000,-95.402760999999998,4807,48,07,5001900US4807
4737,1,4809,4809,Congressional District 9,29.707453999999998,-95.399168000000003,4809,48,09,5001900US4809
4738,1,4817,4817,Congressional District 17,30.515111000000001,-97.672706000000005,4817,48,17,5001900US4817
4739,1,4818,4818,Congressional District 18,29.718091000000001,-95.336483000000001,4818,48,18,5001900US4818
4740,1,4813,4813,Congressional District 13,33.210769999999997,-97.147768999999997,4813,48,13,5001900US4813
4741,1,4810,4810,Congressional District 10,30.561541999999999,-96.253207000000003,4810,48,10,5001900US4810
4742,1,4810,4810,Congressional District 10,30.605875999999999,-96.368770999999995,4810,48,10,5001900US4810
4743,1,4809,4809,Congressional District 9,29.709260000000000,-95.400851000000003,4809,48,09,5001900US4809
4744,1,4819,4819,Congressional District 19,33.592745999999998,-101.898786999999999,4819,48,19,5001900US4819
4745,1,4809,4809,Congressional District 9,29.706319000000001,-95.397194999999996,4809,48,09,5001900US4809
4746,1,4833,4833,Congressional District 33,32.765453999999998,-97.252865999999997,4833,48,33,5001900US4833
4747,1,4807,4807,Congressional District 7,29.715091000000001,-95.553787000000000,4807,48,07,5001900US4807
4748,1,4837,4837,Congressional District 37,30.266877999999998,-97.788025000000005,4837,48,37,5001900US4837
4749,1,4809,4809,Congressional District 9,29.703025000000000,-95.403302999999994,4809,48,09,5001900US4809
4750,1,4821,4821,Congressional District 21,30.269224000000001,-97.866273000000007,4821,48,21,5001900US4821
4751,1,4812,4812,Congressional District 12,32.749541999999998,-97.369029999999995,4812,48,12,5001900US4812
4752,1,4837,4837,Congressional District 37,30.291187999999998,-97.737567999999996,4837,48,37,5001900US4837
4753,1,4835,4835,Congressional District 35,29.888774000000002,-97.937444999999997,4835,48,35,5001900US4835
4754,1,4822,4822,Congressional District 22,29.710329999999999,-95.748508000000001,4822,48,22,5001900US4822
4755,1,4817,4817,Congressional District 17,31.555713000000001,-97.121401000000006,4817,48,17,5001900US4817
4756,1,1227,1227,Congressional District 27,25.763047000000000,-80.190448000000004,1227,12,27,5001900US1227
4757,1,4820,4820,Congressional District 20,29.415140000000001,-98.635626999999999,4820,48,20,5001900US4820
4758,1,4816,4816,Congressional District 16,31.769998999999999,-106.431624999999997,4816,48,16,5001900US4816
4759,1,4816,4816,Congressional District 16,31.770517999999999,-106.504148999999998,4816,48,16,5001900US4816
4760,1,4810,4810,Congressional District 10,30.611331000000000,-96.348372999999995,4810,48,10,5001900US4810
4761,1,4832,4832,Congressional District 32,32.991725000000002,-96.743696999999997,4832,48,32,5001900US4832
4762,1,5000,5000,Congressional District (at Large),44.478282000000000,-73.201078999999993,5000,50,00,5001900US5000
