FIPS,name,state,account_name,raw_funding,econ_impact,jobs
06031,Kings County,CA,EDU,105321.4683292651,278048.67638925987,1.462798171239793
06031,Kings County,CA,ENG,48038.87802905589,126822.63799670756,0.667206639292443
06031,Kings County,CA,GEO,101724.7964811536,268553.4627102455,1.4128443955715777
06031,Kings County,CA,MPS,139638.21679870452,368644.89234857995,1.939419677759785
06031,Kings County,CA,OIA,10554.455892052129,27863.76355501762,0.14658966516739066
06031,Kings County,CA,OISE,2421.986872086391,6394.045342308073,0.03363870655675543
06031,Kings County,CA,OPP,34402.24364872059,90821.92323262237,0.4778089395655638
06031,Kings County,CA,SBE,18919.03086097028,49946.24147296154,0.2627643175134761
06031,Kings County,CA,TIP,54391.09259692959,143592.48445589413,0.7554318416240221
06033,Lake County,CA,BIO,12775.717677207578,33727.894667828004,0.1774405232945497
06033,Lake County,CA,CSE,5775.195768473101,15246.516828768988,0.08021105233990419
06033,Lake County,CA,EDU,19318.464869782463,51000.7472562257,0.26831201208031197
06033,Lake County,CA,ENG,3600.1750184665166,9504.462048751604,0.050002430812034954
06033,Lake County,CA,GEO,30367.783158856975,80170.94753938243,0.4217747660952358
06033,Lake County,CA,MPS,22652.211218316963,59801.83761635679,0.3146140446988467
06033,Lake County,CA,OIA,5601.67831073236,14788.430740333431,0.07780108764906056
06033,Lake County,CA,OISE,196.54104200477346,518.8683508926019,0.0027297366945107423
06033,Lake County,CA,OPP,31481.84766851391,83112.07784487672,0.4372478842849154
06033,Lake County,CA,SBE,2394.0391009176506,6320.263226422598,0.0332505430683007
06033,Lake County,CA,TIP,33980.6178496774,89708.83112314834,0.4719530256899639
06035,Lassen County,CA,BIO,27215.980344163258,71850.188108591,0.37799972700226747
06035,Lassen County,CA,CSE,14403.439093489904,38025.079206813345,0.20004776518735978
06035,Lassen County,CA,EDU,23780.687820606396,62781.015846400885,0.3302873308417555
06035,Lassen County,CA,ENG,18280.599985145804,48260.783960784924,0.2538972220159139
06035,Lassen County,CA,GEO,99977.3842362794,263940.2943837776,1.388574781059436
06035,Lassen County,CA,MPS,15270.242087762797,40313.439111693784,0.21208669566337218
06035,Lassen County,CA,OIA,490.2784847302843,1294.3351996879505,0.006809423399031726
06035,Lassen County,CA,OISE,246.06776997414966,649.6189127317551,0.003417607916307634
06035,Lassen County,CA,OPP,57295.10102278161,151259.06670014345,0.7957652919830779
06035,Lassen County,CA,SBE,1753.8374168213236,4630.130780408294,0.02435885301140727
06035,Lassen County,CA,TIP,11741.425263269537,30997.362695031577,0.16307535087874356
06037,Los Angeles County,CA,BIO,18830265.6286287,49711901.25957977,261.53146706428754
06037,Los Angeles County,CA,CSE,33398974.202556398,88173291.8947489,463.8746417021722
06037,Los Angeles County,CA,EDU,31898181.69986848,84211199.6876528,443.03030138706225
06037,Los Angeles County,CA,ENG,18838036.251007233,49732415.7026591,261.63939237510044
06037,Los Angeles County,CA,GEO,25688724.418859836,67818232.46578997,356.7878391508311
06037,Los Angeles County,CA,MPS,96929601.92116988,255894149.07188848,1346.2444711273595
06037,Los Angeles County,CA,OIA,2088370.320357867,5513297.645744769,29.00514333830371
06037,Los Angeles County,CA,OISE,342298.69226956624,903668.5475916549,4.754148503743975
06037,Los Angeles County,CA,OPP,8716500.33172472,23011560.87575326,121.06250460728778
06037,Los Angeles County,CA,SBE,9006138.701498378,23776206.17195572,125.08525974303303
06037,Los Angeles County,CA,TIP,15025585.541295107,39667545.829019085,208.68868807354315
06039,Madera County,CA,BIO,108301.75958560404,285916.64530599467,1.5041911053556116
06039,Madera County,CA,CSE,81190.82131182057,214343.76826320632,1.1276502959975079
06039,Madera County,CA,EDU,184110.0643137221,486050.5697882264,2.5570842265794735
06039,Madera County,CA,ENG,66413.31818586151,175331.16001067442,0.9224071970258544
06039,Madera County,CA,GEO,60835.57246988315,160605.91132049152,0.8449385065261549
06039,Madera County,CA,MPS,145323.1027348789,383652.9912200803,2.018376426873318
06039,Madera County,CA,OIA,8494.25051923015,22424.821370767597,0.11797570165597432
06039,Madera County,CA,OISE,2651.866128230534,7000.92657852861,0.03683147400320186
06039,Madera County,CA,OPP,24631.435040317047,65026.988506437,0.34210326444884787
06039,Madera County,CA,SBE,25832.16251302345,68196.90903438191,0.35878003490310345
06039,Madera County,CA,TIP,90106.58065788724,237881.37293682233,1.2514802869151005
06041,Marin County,CA,BIO,834813.4694192972,2203907.559266945,11.594631519712461
06041,Marin County,CA,CSE,572438.5438069751,1511237.7556504144,7.950535330652432
06041,Marin County,CA,EDU,1323232.3647436933,3493333.4429233503,18.37822728810685
06041,Marin County,CA,ENG,423795.533151393,1118820.2075196775,5.886049071547125
06041,Marin County,CA,GEO,409278.9677031044,1080496.4747361958,5.684430106987562
06041,Marin County,CA,MPS,1059398.3435544833,2796811.626983836,14.713865882701157
06041,Marin County,CA,OIA,93818.98454155581,247682.11918970736,1.303041451966053
06041,Marin County,CA,OISE,35740.0616958491,94353.76287704163,0.49638974577568196
06041,Marin County,CA,OPP,288982.2589226193,762913.1635557149,4.013642485036379
06041,Marin County,CA,SBE,175947.30190148423,464500.8770199184,2.443712526409503
06041,Marin County,CA,TIP,1157153.7018020905,3054885.772757519,16.0715791916957
06043,Mariposa County,CA,BIO,111289.39057120332,293803.99110797676,1.5456859801556015
06043,Mariposa County,CA,CSE,73422.86691121392,193836.36864560476,1.0197620404335266
06043,Mariposa County,CA,EDU,111695.6895228523,294876.6203403301,1.5513290211507265
06043,Mariposa County,CA,ENG,64960.099662354434,171494.66310861573,0.9022236064215894
06043,Mariposa County,CA,GEO,58410.18435247346,154202.88669052994,0.8112525604510202
06043,Mariposa County,CA,MPS,107051.70107985001,282616.490850804,1.4868291816645836
06043,Mariposa County,CA,OIA,1389.0619738186442,3667.123610881221,0.019292527414147838
06043,Mariposa County,CA,OISE,2561.5607888727936,6762.520482624175,0.0355772331787888
06043,Mariposa County,CA,OPP,17202.76139084401,45415.29007182819,0.23892724153950015
06043,Mariposa County,CA,SBE,21247.217748361134,56092.6548556734,0.29510024650501576
06043,Mariposa County,CA,TIP,55853.038744914484,147452.02228657424,0.7757366492349234
06045,Mendocino County,CA,BIO,36444.517732124215,96213.52681280793,0.5061738573906142
06045,Mendocino County,CA,CSE,21674.04048092392,57219.466869639145,0.3010283400128322
06045,Mendocino County,CA,EDU,43375.825690102,114512.17982186929,0.6024420234736388
06045,Mendocino County,CA,ENG,16919.1830997173,44666.64338325367,0.23498865416274026
06045,Mendocino County,CA,GEO,23949.673631286816,63227.138386597195,0.33263435599009467
06045,Mendocino County,CA,MPS,40345.90091330012,106513.17841111231,0.560359734906946
06045,Mendocino County,CA,OIA,4582.124502098027,12096.808685538792,0.06364061808469482
06045,Mendocino County,CA,OISE,1875.7806903390197,4952.061022495012,0.02605250958804194
06045,Mendocino County,CA,OPP,16403.843631617998,43306.14718747151,0.22783116155024996
06045,Mendocino County,CA,SBE,7077.668835700043,18685.045726248114,0.09830095605138948
06045,Mendocino County,CA,TIP,105550.46545748884,278653.22880777053,1.4659786869095672
06047,Merced County,CA,BIO,1944146.9829548555,5132548.035000819,27.00204142992855
06047,Merced County,CA,CSE,1353582.8168782988,3573458.6365587087,18.799761345531927
06047,Merced County,CA,EDU,2055153.43941231,5425605.080048499,28.543797769615416
06047,Merced County,CA,ENG,1187043.7179793725,3133795.4154655435,16.48671830526906
06047,Merced County,CA,GEO,636290.2721689402,1679806.318526002,8.83736489123528
06047,Merced County,CA,MPS,1789000.3978976617,4722961.050449827,24.847227748578636
06047,Merced County,CA,OIA,12175.258186663996,32142.68161279295,0.16910080814811104
06047,Merced County,CA,OISE,39896.856663510014,105327.70159166644,0.5541230092154169
06047,Merced County,CA,OPP,76273.45504562823,201361.92132045852,1.0593535423003921
06047,Merced County,CA,SBE,384907.7818052774,1016156.5439659323,5.345941413962186
06047,Merced County,CA,TIP,515276.615312665,1360330.2644254356,7.1566196571203475
06049,Modoc County,CA,BIO,491.0957194318371,1296.49269930005,0.006820773880997737
06049,Modoc County,CA,CSE,218.10819985091987,575.8056476064285,0.0030292805534849984
06049,Modoc County,CA,EDU,2721.4117995900197,7184.527150917652,0.03779738610541694
06049,Modoc County,CA,ENG,91.42619195301468,241.36514675595876,0.0012698082215696484
06049,Modoc County,CA,GEO,287.07744352789604,757.8844509136455,0.003987186715665223
