"FIPS","state_name","state","name","budg_NIH_cuts","econ_budg_NIH_cuts","jobs_budg_NIH_cuts"
"48011","Texas","TX","Armstrong County",239.075569034857,778.787210051688,0.00282109171461131
"48013","Texas","TX","Atascosa County",317540.57030041,1034386.47378655,3.74697872954483
"48015","Texas","TX","Austin County",215570.895370162,702220.878743139,2.54373656536792
"48017","Texas","TX","Bailey County",9457.87836421665,30808.9811686388,0.111602964697756
"48019","Texas","TX","Bandera County",204566.473876198,666374.042748499,2.41388439173913
"48021","Texas","TX","Bastrop County",463578.770294543,1510105.02082813,5.47022948947561
"48023","Texas","TX","Baylor County",3177.51256934682,10350.7278421451,0.0374946483182925
"48025","Texas","TX","Bee County",46425.0283046869,151229.246952901,0.547815333995305
"48027","Texas","TX","Bell County",664991.859141723,2166206.93105016,7.84690393787234
"48029","Texas","TX","Bexar County",30740493.399354,100136970.024757,362.737822112377
"48031","Texas","TX","Blanco County",27299.9096570658,88929.2894389792,0.322138933953377
"48033","Texas","TX","Borden County",1596.06957967387,5199.18693499527,0.0188336210401517
"48035","Texas","TX","Bosque County",53561.5731536183,174476.498333479,0.632026563212696
"48037","Texas","TX","Bowie County",82052.2444785754,267284.686653332,0.96821648484719
"48039","Texas","TX","Brazoria County",13314606.001028,43372247.9563198,157.11235081213
"48041","Texas","TX","Brazos County",11263311.2155301,36690167.685882,132.907072343255
"48043","Texas","TX","Brewster County",30506.8336044785,99375.8246660451,0.359980636532846
"48045","Texas","TX","Briscoe County",1678.44410118012,5467.52143710343,0.0198056403939254
"48047","Texas","TX","Brooks County",5511.15044534232,17952.5390102805,0.0650315752550394
"48049","Texas","TX","Brown County",84845.3194248857,276383.111279836,1.00117476921365
"48051","Texas","TX","Burleson County",436800.302504164,1422874.32509406,5.15424356954914
"48053","Texas","TX","Burnet County",99327.401361753,323558.404986691,1.17206333606869
"48055","Texas","TX","Caldwell County",195297.130895121,636179.214442172,2.30450614456243
"48057","Texas","TX","Calhoun County",59466.7313452369,193712.515177568,0.701707429873796
"48059","Texas","TX","Callahan County",20807.2678642598,67779.5483420661,0.245525760798266
"48061","Texas","TX","Cameron County",339600.350240391,1106246.07258691,4.00728413283661
"48063","Texas","TX","Camp County",25047.5338677517,81592.1890232853,0.295560899639471
"48065","Texas","TX","Carson County",3429.74135749621,11172.3615833533,0.0404709480184552
"48067","Texas","TX","Cass County",21871.280906523,71245.5643469133,0.258081114696971
"48069","Texas","TX","Castro County",2258.58640137124,7357.33144664455,0.0266513195361807
"48071","Texas","TX","Chambers County",368725.315482125,1201120.46947752,4.35095872268907
"48073","Texas","TX","Cherokee County",184703.628520023,601670.944974556,2.17950281653627
"48075","Texas","TX","Childress County",4079.31912458609,13288.3572034234,0.0481359656701159
"48077","Texas","TX","Clay County",12844.0462457908,41839.4024195583,0.151559745700331
"48079","Texas","TX","Cochran County",7505.1796391393,24448.076964526,0.0885611197418438
"48081","Texas","TX","Coke County",2514.45059790578,8190.80750852605,0.0296705170552882
"48083","Texas","TX","Coleman County",15713.1277680462,51185.4180042889,0.185414907662945
"48085","Texas","TX","Collin County",8300699.67644391,27039478.6409656,97.9482561820382
"48087","Texas","TX","Collingsworth County",1115.01368133028,3632.15027599104,0.0131571614396973
"48089","Texas","TX","Colorado County",198348.766078881,646119.897467421,2.3405154397308
"48091","Texas","TX","Comal County",751913.137280017,2449352.46519539,8.8725750199042
"48093","Texas","TX","Comanche County",21703.2901243005,70698.335396964,0.256098823466746
"48095","Texas","TX","Concho County",3121.1706441641,10167.1943640105,0.0368298136011364
"48097","Texas","TX","Cooke County",74610.1398378423,243042.076111959,0.880399650086539
"48099","Texas","TX","Coryell County",95605.5107462426,311434.368974679,1.12814502680566
"48101","Texas","TX","Cottle County",345.784216335552,1126.38997872933,0.00408025375275951
"48103","Texas","TX","Crane County",3494.36313636649,11382.8666344471,0.0412334850091246
"48105","Texas","TX","Crockett County",1423.80744581559,4638.04408310693,0.0168009278606239
"48107","Texas","TX","Crosby County",28611.2657452103,93201.0239093525,0.337612935793481
"48109","Texas","TX","Culberson County",3030.86756952884,9873.03264837305,0.0357642373204403
"48111","Texas","TX","Dallam County",952.766825661629,3103.63213180783,0.0112426485428072
"48113","Texas","TX","Dallas County",35708842.9347826,116321338.376899,421.364346630435
"48115","Texas","TX","Dawson County",9176.53274296422,29892.4995209323,0.108283086366978
"48117","Texas","TX","Deaf Smith County",7721.28328175624,25152.0332641808,0.0911111427247236
"48119","Texas","TX","Delta County",7373.50770218003,24019.1564318234,0.0870073908857244
"48121","Texas","TX","Denton County",7134105.53384729,23239305.326548,84.182445299398
"48123","Texas","TX","DeWitt County",74722.1779481523,243407.03957393,0.881721699788197
"48125","Texas","TX","Dickens County",9980.98101371197,32512.9848634359,0.117775575961801
"48127","Texas","TX","Dimmit County",8619.09816169315,28076.6597674729,0.101705358307979
"48129","Texas","TX","Donley County",2023.68085059474,6592.12804567215,0.023879434037018
"48131","Texas","TX","Duval County",11074.9231780232,36076.4948010726,0.130684093500674
"48133","Texas","TX","Eastland County",31693.3466372285,103240.883643822,0.373981490319297
"48135","Texas","TX","Ector County",176996.808589695,576566.025989565,2.0885623413584
"48137","Texas","TX","Edwards County",6298.44119536901,20517.1338335323,0.0743216061053543
"48139","Texas","TX","Ellis County",1529638.44963484,4982787.93348902,18.0497337056911
"48141","Texas","TX","El Paso County",4208949.15394473,13710626.2345532,49.6656000165479
"48143","Texas","TX","Erath County",85462.9064542345,278394.897266553,1.00846229615997
"48145","Texas","TX","Falls County",110982.658065022,361525.332711757,1.30959536516726
"48147","Texas","TX","Fannin County",81324.9763706418,264915.615221133,0.959634721173574
"48149","Texas","TX","Fayette County",95745.2706308148,311889.635947472,1.12979419344362
"48151","Texas","TX","Fisher County",3531.80272686757,11504.8258724802,0.0416752721770374
"48153","Texas","TX","Floyd County",13239.6242738981,43127.9954368672,0.156227566431998
"48155","Texas","TX","Foard County",5919.77870635496,19283.6430817965,0.0698533887349885
"48157","Texas","TX","Fort Bend County",24294048.7974667,79137715.9958998,286.669775810107
"48159","Texas","TX","Franklin County",12680.9557178489,41308.1360180835,0.149635277470617
"48161","Texas","TX","Freestone County",69697.173401147,227038.117866632,0.822426646133534
"48163","Texas","TX","Frio County",42598.5525351464,138764.525438607,0.502662919914727
"48165","Texas","TX","Gaines County",13578.4463076154,44231.7061481205,0.160225666429862
"48167","Texas","TX","Galveston County",20330130.0708664,66225274.8860741,239.895534836224
"48169","Texas","TX","Garza County",17055.9498633925,55559.6528014799,0.201260208388031
"48171","Texas","TX","Gillespie County",75231.578436587,245066.408562525,0.887732625551726
"48173","Texas","TX","Glasscock County",83.188989165634,270.987625548131,0.000981630072154481
"48175","Texas","TX","Goliad County",34835.008551186,113474.828194383,0.411053100903994
"48177","Texas","TX","Gonzales County",55300.0164117252,180139.466658849,0.652540193658357
"48179","Texas","TX","Gray County",24855.8064610923,80967.6381637996,0.293298516240889
"48181","Texas","TX","Grayson County",210680.984835136,686292.024957076,2.4860356210546
"48183","Texas","TX","Gregg County",304810.469723497,992918.248689378,3.59676354273726
"48185","Texas","TX","Grimes County",512699.5342142,1670115.61012853,6.04985450372755
"48187","Texas","TX","Guadalupe County",1063025.93343741,3462800.50385915,12.5437060145615
"48189","Texas","TX","Hale County",72600.3456663537,236495.183838899,0.856684078862974
"48191","Texas","TX","Hall County",4744.3322064866,15454.6332674811,0.0559831200365419
"48193","Texas","TX","Hamilton County",12094.1746847117,39396.7003764033,0.142711261279598
"48195","Texas","TX","Hansford County",2452.32417629533,7988.43106850829,0.028937425280285
"48197","Texas","TX","Hardeman County",3356.55953066871,10933.9722281735,0.0396074024618908
"48199","Texas","TX","Hardin County",222817.667415699,725827.194545323,2.62924847550524
"48201","Texas","TX","Harris County",115432183.022009,376019633.159503,1362.09975965971
"48203","Texas","TX","Harrison County",160441.819268845,522638.249104337,1.89321346737237
"48205","Texas","TX","Hartley County",2270.14017711153,7394.96780075077,0.0267876540899161
"48207","Texas","TX","Haskell County",13525.1018201711,44057.936805163,0.15959620147802
"48209","Texas","TX","Hays County",1389078.21531621,4524913.8262721,16.3911229407313
"48211","Texas","TX","Hemphill County",3819.96027797319,12443.4973401957,0.0450755312800836
"48213","Texas","TX","Henderson County",195610.376136546,637199.608908308,2.30820243841124
"48215","Texas","TX","Hidalgo County",2351858.04753261,7661163.26594829,27.7519249608848
"48217","Texas","TX","Hill County",119026.730817172,387728.850709808,1.40451542364263
"48219","Texas","TX","Hockley County",89031.6188535328,290019.95617218,1.05057310247169
"48221","Texas","TX","Hood County",172484.605157414,561867.550790288,2.03531834085748
"48223","Texas","TX","Hopkins County",38269.8191196613,124663.702701627,0.451583865612004
"48225","Texas","TX","Houston County",80275.5661208002,261497.167723662,0.947251680225443
"48227","Texas","TX","Howard County",35299.7132388691,114988.600884247,0.416536616218656
"48229","Texas","TX","Hudspeth County",1177.87159113776,3836.90953435554,0.0138988847754256
"48231","Texas","TX","Hunt County",231566.514307725,754326.510011628,2.73248486883116
"48233","Texas","TX","Hutchinson County",11214.3689214882,36530.7384611215,0.132329553273561
"48235","Texas","TX","Irion County",168.56882331432,549.111915285308,0.00198911211510897
"48237","Texas","TX","Jack County",15650.787545454,50982.3451088753,0.184679293036357
"48239","Texas","TX","Jackson County",28095.2388491868,91520.0694383955,0.331523818420405
"48241","Texas","TX","Jasper County",60333.4774700305,196535.935400203,0.71193503414636
"48243","Texas","TX","Jeff Davis County",13327.498515222,43414.2452427855,0.15726448247962
"48245","Texas","TX","Jefferson County",825146.378841004,2687909.30355643,9.73672727032385
"48247","Texas","TX","Jim Hogg County",4908.45417382583,15989.2595765109,0.0579197592511448
"48249","Texas","TX","Jim Wells County",35196.5724051634,114652.620246626,0.415319554380928
"48251","Texas","TX","Johnson County",1235732.69001556,4025391.71154947,14.5816457421836
"48253","Texas","TX","Jones County",26190.4607918101,85315.2665174589,0.30904743734336
"48255","Texas","TX","Karnes County",77097.4844407587,251144.586006895,0.909750316400952
"48257","Texas","TX","Kaufman County",967528.811051162,3151719.20930701,11.4168399704037
"48259","Texas","TX","Kendall County",426530.284113956,1389419.80273706,5.03305735254468
"48261","Texas","TX","Kenedy County",158.903431047121,517.626958841559,0.00187506048635603
"48263","Texas","TX","Kent County",114.686986132511,373.592158830553,0.00135330643636363
"48265","Texas","TX","Kerr County",112366.133157901,366031.994400813,1.32592037126323
"48267","Texas","TX","Kimble County",6420.83306178323,20915.8245929543,0.0757658301290421
"48269","Texas","TX","King County",0.60281281495619,1.96365907331455,0.00000711319121648304
"48271","Texas","TX","Kinney County",2711.9551998262,8834.17754638863,0.0320010713579492
"48273","Texas","TX","Kleberg County",165995.433532792,540729.113745098,1.95874611568694
"48275","Texas","TX","Knox County",1754.15839350533,5714.16028321817,0.0206990690433628
"48277","Texas","TX","Lamar County",59206.7073011741,192865.488437698,0.698639146153855
"48279","Texas","TX","Lamb County",49613.6803799011,161616.261667565,0.585441428482833
"48281","Texas","TX","Lampasas County",28143.9410291221,91678.716492916,0.332098504143641
"48283","Texas","TX","La Salle County",17088.9854534754,55667.2660349732,0.201650028351009
"48285","Texas","TX","Lavaca County",110771.623084579,360837.887548261,1.30710515239803
"48287","Texas","TX","Lee County",193676.887592599,630901.28175223,2.28538727359267
"48289","Texas","TX","Leon County",139354.710747213,453947.121525241,1.64438558681712
"48291","Texas","TX","Liberty County",617244.735635876,2010670.96703164,7.28348788050334
"48293","Texas","TX","Limestone County",103831.721044113,338231.198918616,1.22521430832054
"48295","Texas","TX","Lipscomb County",2358.09486124163,7681.4796486204,0.0278255193626513
"48297","Texas","TX","Live Oak County",28602.2859607638,93171.772316209,0.337506974337013
"48299","Texas","TX","Llano County",48519.2530940047,158051.171449319,0.572527186509256
"48301","Texas","TX","Loving County",40.9380428507216,133.355425254856,0.000483068905638515
"48303","Texas","TX","Lubbock County",2991198.10591965,9743809.61227124,35.2961376498518
"48305","Texas","TX","Lynn County",17831.8041573687,58086.9934388006,0.210415289056951
"48307","Texas","TX","McCulloch County",3367.05220328441,10968.1520453139,0.039731215998756
"48309","Texas","TX","McLennan County",1668764.94112576,5435991.63217686,19.691426305284
"48311","Texas","TX","McMullen County",177.623182651108,578.606435679715,0.00209595355528308
"48313","Texas","TX","Madison County",111646.485544289,363687.746682454,1.31742852942261
"48315","Texas","TX","Marion County",18386.7894354845,59894.8546021493,0.216964115338717
"48317","Texas","TX","Martin County",3615.12507335528,11776.2479086928,0.0426584758655923
"48319","Texas","TX","Mason County",3791.91679180414,12352.1458547977,0.0447446181432889
"48321","Texas","TX","Matagorda County",190363.863566772,620109.126165926,2.24629359008791
"48323","Texas","TX","Maverick County",60867.9573970425,198277.000507218,0.718241897285101
"48325","Texas","TX","Medina County",434423.711965956,1415132.59589037,5.12619980119828
"48327","Texas","TX","Menard County",6818.1124243695,22209.9596969664,0.0804537266075601
"48329","Texas","TX","Midland County",141391.37857012,460581.554554123,1.66841826712742
"48331","Texas","TX","Milam County",189690.92491279,617917.032599082,2.23835291397092
"48333","Texas","TX","Mills County",11707.9945372737,38138.7208981374,0.13815433553983
"48335","Texas","TX","Mitchell County",6024.83104179189,19625.8504246656,0.0710930062931443
"48337","Texas","TX","Montague County",41429.023022945,134954.79017558,0.488862471670751
"48339","Texas","TX","Montgomery County",5529144.96358342,18011156.043856,65.2439105702843
"48341","Texas","TX","Moore County",9011.73300080833,29355.6653645651,0.106338449409538
"48343","Texas","TX","Morris County",8597.61114226788,28006.6659325608,0.101451811478761
"48345","Texas","TX","Motley County",2991.15634308271,9743.67357008429,0.035295644848376
"48347","Texas","TX","Nacogdoches County",224788.226428271,732246.278527172,2.65250107185359
"48349","Texas","TX","Navarro County",213229.164392542,694592.704345752,2.516104139832
"48351","Texas","TX","Newton County",41183.0897929449,134153.6641767,0.48596045955675
"48353","Texas","TX","Nolan County",28631.0199821995,93265.3732160326,0.337846035789954
"48355","Texas","TX","Nueces County",435005.496584752,1417027.75574277,5.13306485970008
"48357","Texas","TX","Ochiltree County",6990.92896892049,22772.9085383096,0.0824929618332618
"48359","Texas","TX","Oldham County",997.922183183069,3250.72543391718,0.0117754817615602
"48361","Texas","TX","Orange County",338867.78002482,1103859.72957137,3.99863980429288
"48363","Texas","TX","Palo Pinto County",16903.0065593981,55061.4409202127,0.199455477400897
"48365","Texas","TX","Panola County",95557.2943845435,311277.304470104,1.12757607373761
"48367","Texas","TX","Parker County",1137176.26512288,3704344.75771519,13.41867992845
"48369","Texas","TX","Parmer County",6655.20191530739,21679.2797058959,0.0785313826006273
"48371","Texas","TX","Pecos County",12221.5563477319,39811.6453678792,0.144214364903236
"48373","Texas","TX","Polk County",189765.632325956,618160.39154247,2.23923446144628
"48375","Texas","TX","Potter County",105636.764039988,344111.115484143,1.24651381567186
"48377","Texas","TX","Presidio County",6421.02036570178,20916.4347343282,0.075768040315281
"48379","Texas","TX","Rains County",15825.8575042994,51552.6344335583,0.186745118550733
"48381","Texas","TX","Randall County",171542.572140055,558798.883973653,2.02420235125265
"48383","Texas","TX","Reagan County",1023.31095242856,3333.42919510518,0.012075069238657
"48385","Texas","TX","Real County",3490.83009832016,11371.357784529,0.0411917951601779
"48387","Texas","TX","Red River County",10325.4219475311,33634.9991075491,0.121839978980867
"48389","Texas","TX","Reeves County",10537.7468581307,34326.6462106718,0.124345412925943
"48391","Texas","TX","Refugio County",5096.14053199352,16600.6467451466,0.0601344582775235
"48393","Texas","TX","Roberts County",249.920166533296,814.113420354303,0.00294905796509289
"48395","Texas","TX","Robertson County",468797.671077573,1527105.55834336,5.53181251871537
"48397","Texas","TX","Rockwall County",744686.315722436,2425811.13798621,8.78729852552475
"48399","Texas","TX","Runnels County",5878.82936721029,19150.2508589329,0.0693701865330814
"48401","Texas","TX","Rusk County",178127.336914287,580248.715121489,2.10190257558859
"48403","Texas","TX","Sabine County",19834.9812862508,64612.330735871,0.23405277917776
"48405","Texas","TX","San Augustine County",12446.7622213067,40545.2521294424,0.146871794211419
"48407","Texas","TX","San Jacinto County",92356.4563548827,300850.594083049,1.08980618498762
"48409","Texas","TX","San Patricio County",66262.4864083544,215849.645906422,0.781897339618582
"48411","Texas","TX","San Saba County",4574.05863573461,14899.9681478002,0.0539738919016684
"48413","Texas","TX","Schleicher County",753.152338016992,2453.38915404878,0.0088871975886005
"48415","Texas","TX","Scurry County",9395.51535564152,30605.8340480245,0.11086708119657
"48417","Texas","TX","Shackelford County",13825.0262592203,45034.9388386889,0.1631353098588
"48419","Texas","TX","Shelby County",50833.9267272467,165591.206712186,0.599840335381511
"48421","Texas","TX","Sherman County",1650.57446478768,5376.73626629384,0.0194767786844946
"48423","Texas","TX","Smith County",1051390.59043084,3424898.44487979,12.4064089670839
"48425","Texas","TX","Somervell County",9506.11336463217,30966.1063887192,0.11217213770266
"48427","Texas","TX","Starr County",58873.1670786326,191778.983194181,0.694703371527864
"48429","Texas","TX","Stephens County",7918.28394940868,25793.7617392347,0.0934357506030225
"48431","Texas","TX","Sterling County",200.939813189549,654.560217649761,0.00237108979563668
"48433","Texas","TX","Stonewall County",1743.21283973346,5678.50520846974,0.0205699115088548
"48435","Texas","TX","Sutton County",974.388338643549,3174.06407866155,0.0114977823959939
"48437","Texas","TX","Swisher County",2705.93682522015,8814.57272776407,0.0319300545375978
"48439","Texas","TX","Tarrant County",22239415.5898289,72444760.8356739,262.425103959981
"48441","Texas","TX","Taylor County",149969.486817604,488524.689925707,1.76963994444773
"48443","Texas","TX","Terrell County",185.592948079458,604.567898023052,0.0021899967873376
"48445","Texas","TX","Terry County",21954.3329623819,71516.1059130489,0.259061128956107
"48447","Texas","TX","Throckmorton County",3475.58722524076,11321.7042183089,0.041011929257841
"48449","Texas","TX","Titus County",26384.9096392117,85948.6824535873,0.311341933742699
"48451","Texas","TX","Tom Green County",83747.0128633191,272805.384344722,0.988214751787166
"48453","Texas","TX","Travis County",14182882.1533857,46200652.2344268,167.358009409951
"48455","Texas","TX","Trinity County",41246.6932789412,134360.852144959,0.486710980691506
"48457","Texas","TX","Tyler County",41632.4304751212,135617.3887122,0.49126267960643
"48459","Texas","TX","Upshur County",128036.919919679,417079.48683506,1.51083565505221
"48461","Texas","TX","Upton County",2097.85861565884,6833.76166359198,0.0247547316647743
"48463","Texas","TX","Uvalde County",39924.4418938393,130053.626311104,0.471108414347304
"48465","Texas","TX","Val Verde County",95457.0320685452,310950.700586383,1.12639297840883
"48467","Texas","TX","Van Zandt County",140065.36691348,456262.079658633,1.65277132957906
"48469","Texas","TX","Victoria County",183073.613198201,596361.17999126,2.16026863573877
"48471","Texas","TX","Walker County",363240.117166948,1183252.46937319,4.28623338256999
"48473","Texas","TX","Waller County",586688.420760998,1911133.95742864,6.92292336497978
"48475","Texas","TX","Ward County",15696.0185596158,51129.68486203,0.185213019003467
"48477","Texas","TX","Washington County",291076.852095711,948181.072910866,3.43470685472939
"48479","Texas","TX","Webb County",295909.263847907,963922.624762053,3.49172931340531
"48481","Texas","TX","Wharton County",339794.202192245,1106877.54413942,4.00957158586849
"48483","Texas","TX","Wheeler County",924.530595885654,3011.65278528412,0.0109094610314507
"48485","Texas","TX","Wichita County",177902.039106838,579514.808885892,2.09924406146069
"48487","Texas","TX","Wilbarger County",20735.6653390249,67546.3035522055,0.244680851000494
"48489","Texas","TX","Willacy County",27204.5606208602,88618.6905342585,0.32101381532615
"48491","Texas","TX","Williamson County",3726759.63658245,12139896.8184998,43.975763711673
"48493","Texas","TX","Wilson County",317678.328810725,1034835.22129489,3.74860427996655
"48495","Texas","TX","Winkler County",5177.17170008724,16864.605281695,0.0610906260610294
"48497","Texas","TX","Wise County",143075.116310472,466066.319988587,1.68828637246357
"48499","Texas","TX","Wood County",116158.472593606,378385.517015545,1.37066997660455
"48501","Texas","TX","Yoakum County",8580.72900897676,27951.6724861849,0.101252602305926
"48503","Texas","TX","Young County",19593.5980031997,63826.0261614663,0.231204456437756
"48505","Texas","TX","Zapata County",22766.0128173335,74160.1480970527,0.268638951244535
"48507","Texas","TX","Zavala County",27178.0934972873,88532.4740404166,0.32070150326799
"49001","Utah","UT","Beaver County",9730.94469156099,26727.5746909252,0.111905863952951
"49003","Utah","UT","Box Elder County",330959.433113349,909032.293223764,3.80603348080351
"49005","Utah","UT","Cache County",1315544.67350173,3613350.97822099,15.1287637452699
"49007","Utah","UT","Carbon County",93616.2940950399,257131.920077887,1.07658738209296
"49009","Utah","UT","Daggett County",2546.73280335923,6995.00340174001,0.0292874272386311
"49011","Utah","UT","Davis County",7217245.1967895,19823302.4823583,82.9983197630792
"49013","Utah","UT","Duchesne County",21063.0615682123,57853.0213795349,0.242225208034441
"49015","Utah","UT","Emery County",12400.3249090307,34059.4485636411,0.142603736453853
"49017","Utah","UT","Garfield County",7392.44809667308,20304.5248858487,0.0850131531117404
"49019","Utah","UT","Grand County",14321.798483166,39337.0788551665,0.164700682556409
"49021","Utah","UT","Iron County",93455.9021106253,256691.378190214,1.07474287427219
"49023","Utah","UT","Juab County",31305.6538038438,85985.9167647021,0.360015018744204
"49025","Utah","UT","Kane County",17374.8842513287,47722.8605539502,0.19981116889028
"49027","Utah","UT","Millard County",26266.6567505843,72145.5164359296,0.302066552631719
"49029","Utah","UT","Morgan County",126678.055524287,347941.263468779,1.4567976385293
"49031","Utah","UT","Piute County",4756.59191495993,13064.7300658893,0.0547008070220392
"49033","Utah","UT","Rich County",7208.6658111463,19799.7378462568,0.0828996568281824
"49035","Utah","UT","Salt Lake County",35003414.6245801,96142400.1954544,402.539268182671
"49037","Utah","UT","San Juan County",42874.0083480217,117760.227474613,0.49305109600225
"49039","Utah","UT","Sanpete County",55569.9093993608,152631.522541426,0.639053958092649
"49041","Utah","UT","Sevier County",56624.0482545608,155526.881201865,0.651176554927449
"49043","Utah","UT","Summit County",1149819.08329087,3158159.50083033,13.222919457845
"49045","Utah","UT","Tooele County",824850.639011173,2265582.40354072,9.48578234862849
"49047","Utah","UT","Uintah County",73329.7799778919,201411.808776175,0.843292469745757
"49049","Utah","UT","Utah County",4616180.15022836,12679067.003535,53.0860717276261
"49051","Utah","UT","Wasatch County",552460.782315723,1517420.69153429,6.35329899663081
"49053","Utah","UT","Washington County",279743.562609464,768359.825375862,3.21705097000884
"49055","Utah","UT","Wayne County",9392.3859432748,25797.6696797568,0.10801243834766
"49057","Utah","UT","Weber County",2111680.71820622,5800064.21865599,24.2843282593715
"50001","Vermont","VT","Addison County",663928.699309187,1526782.60051063,4.9794652448189
"50003","Vermont","VT","Bennington County",119325.56722341,274403.260504216,0.894941754175575
"50005","Vermont","VT","Caledonia County",186841.8255906,429664.88518449,1.4013136919295
"50007","Vermont","VT","Chittenden County",9704991.31347481,22317775.8258342,72.7874348510611
"50009","Vermont","VT","Essex County",49593.8672646131,114046.965751639,0.371954004484598
"50011","Vermont","VT","Franklin County",968577.564771735,2227358.71288157,7.26433173578802
"50013","Vermont","VT","Grand Isle County",253417.097014781,582762.599051166,1.90062822761086
"50015","Vermont","VT","Lamoille County",267758.603099054,615742.589187711,2.00818952324291
"50017","Vermont","VT","Orange County",2484742.16468457,5713958.60390249,18.6355662351343
"50019","Vermont","VT","Orleans County",143561.845046202,330137.449008918,1.07671383784651
"50021","Vermont","VT","Rutland County",492859.653041736,1133389.0876246,3.69644739781302
"50023","Vermont","VT","Washington County",879195.201903478,2021813.39369025,6.59396401427609
"50025","Vermont","VT","Windham County",211933.439983548,487366.021336213,1.58950079987661
"50027","Vermont","VT","Windsor County",4709089.21255677,10829107.8265857,35.3181690941758
"51001","Virginia","VA","Accomack County",94279.6744937706,260531.025643404,0.80137723319705
"51003","Virginia","VA","Albemarle County",13127036.5142488,36275054.0355507,111.579810371115
"51005","Virginia","VA","Alleghany County",159823.16176658,441652.906421205,1.35849687501593
"51007","Virginia","VA","Amelia County",120577.905584707,333203.159435948,1.02491219747001
"51009","Virginia","VA","Amherst County",181718.543655282,502158.27336214,1.5446076210699
"51011","Virginia","VA","Appomattox County",112434.239320239,310699.075329045,0.955691034222034
"51013","Virginia","VA","Arlington County",4750200.89106623,13126633.2516185,40.3767075740629
"51015","Virginia","VA","Augusta County",1060496.09160885,2930558.8497331,9.01421677867524
"51017","Virginia","VA","Bath County",39663.1343932931,109604.505310417,0.337136642342991
"51019","Virginia","VA","Bedford County",343873.352280772,950254.417425515,2.92292349438656
"51021","Virginia","VA","Bland County",32090.0921858527,88677.2750867313,0.272765783579748
"51023","Virginia","VA","Botetourt County",242010.856845053,668769.139151479,2.05709228318295
"51025","Virginia","VA","Brunswick County",23237.3776526653,64213.8177249648,0.197517710047655
"51027","Virginia","VA","Buchanan County",49399.7526064503,136510.528724188,0.419897897154828
"51029","Virginia","VA","Buckingham County",409187.896348087,1130743.64001414,3.47809711895874
"51031","Virginia","VA","Campbell County",282080.134543553,779495.974724829,2.3976811436202
"51033","Virginia","VA","Caroline County",252492.799923755,697734.782018761,2.14618879935192
"51035","Virginia","VA","Carroll County",165389.389519969,457034.535954205,1.40580981091973
"51036","Virginia","VA","Charles City County",42578.0220894694,117659.461855375,0.36191318776049
"51037","Virginia","VA","Charlotte County",68520.6611001718,189348.957875023,0.58242561935146
"51041","Virginia","VA","Chesterfield County",4847247.58615154,13394810.6200877,41.2016044822881
"51043","Virginia","VA","Clarke County",201723.630612137,557440.027896616,1.71465086020317
"51045","Virginia","VA","Craig County",51553.8213507925,142463.049692076,0.438207481481736
"51047","Virginia","VA","Culpeper County",331471.641034511,915983.716258264,2.81750894879334
"51049","Virginia","VA","Cumberland County",104429.61814229,288579.226309882,0.887651754209464
"51051","Virginia","VA","Dickenson County",34155.6428147982,94385.1864341885,0.290322963925785
"51053","Virginia","VA","Dinwiddie County",121582.30366595,335978.697892839,1.03344958116058
"51057","Virginia","VA","Essex County",102376.080856486,282904.512453048,0.870196687280127
"51059","Virginia","VA","Fairfax County",19585861.2541847,54123272.5723857,166.47982066057
"51061","Virginia","VA","Fauquier County",803365.085301812,2220006.91839057,6.8286032250654
"51063","Virginia","VA","Floyd County",245664.035086239,678864.27661504,2.08814429823303
"51065","Virginia","VA","Fluvanna County",2066306.10368149,5709999.01490892,17.5636018812926
"51067","Virginia","VA","Franklin County",245447.443586148,678265.750941641,2.08630327048226
"51069","Virginia","VA","Frederick County",395336.280084611,1092466.29326555,3.36035838071919
"51071","Virginia","VA","Giles County",411876.720922177,1138173.89714882,3.5009521278385
"51073","Virginia","VA","Gloucester County",93451.4166786804,258242.230532249,0.794337041768784
"51075","Virginia","VA","Goochland County",334475.223293347,924283.770015351,2.84303939799345
"51077","Virginia","VA","Grayson County",45003.8353430165,124362.91748735,0.38253260041564
"51079","Virginia","VA","Greene County",1415573.30590658,3911773.84989417,12.032373100206
"51081","Virginia","VA","Greensville County",27098.9524005766,74884.8349412841,0.230341095404901
"51083","Virginia","VA","Halifax County",160078.267709663,442357.862323482,1.36066527553214
"51085","Virginia","VA","Hanover County",1567156.39935533,4330656.27623318,13.3208293945203
"51087","Virginia","VA","Henrico County",5915948.83143041,16348043.4672937,50.2855650671585
"51089","Virginia","VA","Henry County",172662.442781357,477132.78126448,1.46763076364154
"51091","Virginia","VA","Highland County",10867.1761303234,30030.1900519157,0.092370997107749
"51093","Virginia","VA","Isle of Wight County",101312.854998443,279966.410208065,0.861159267486766
"51095","Virginia","VA","James City County",330741.984450978,913967.394298137,2.81130686783331
"51097","Virginia","VA","King and Queen County",70768.5213340851,195560.660825728,0.601532431339724
"51099","Virginia","VA","King George County",127060.694246428,351117.599511569,1.08001590109464
"51101","Virginia","VA","King William County",102484.681585595,283204.618064277,0.871119793477554
"51103","Virginia","VA","Lancaster County",54606.279528677,150898.16642416,0.464153375993754
"51105","Virginia","VA","Lee County",27851.7463639488,76965.0943866906,0.236739844093564
