"GEOID","rep_name","pol_party","state_name","state","org_name","budg_NIH_cuts","econ_budg_NIH_cuts","jobs_budg_NIH_cuts"
"4505","Ralph Norman","Republican","South Carolina","SC","Research Triangle Institute",167811.560182592,485242.146438474,1.7284590698807
"4505","Ralph Norman","Republican","South Carolina","SC","Wake Forest University Health Sciences",125042.63390665,361571.968028681,1.28793912923849
"4505","Ralph Norman","Republican","South Carolina","SC","Spartanburg Regional Medical Center",114755.570509729,331826.003460809,1.1819823762502
"4505","Ralph Norman","Republican","South Carolina","SC","Duke University",110131.143591363,318454.0591116,1.13435077899104
"4506","James E. Clyburn","Democrat","South Carolina","SC","Medical University of South Carolina",10513743.9329178,30401431.6270134,108.291562509053
"4506","James E. Clyburn","Democrat","South Carolina","SC","University of South Carolina at Columbia",3866672.88109718,11180830.7267837,39.826730675301
"4506","James E. Clyburn","Democrat","South Carolina","SC","South Carolina State University",72950.5194075522,210942.956388736,0.751390349897788
"4506","James E. Clyburn","Democrat","South Carolina","SC","Tissue Testing Technologies, LLC",69538.6157006102,201077.13143367,0.716247741716285
"4506","James E. Clyburn","Democrat","South Carolina","SC","Doty Scientific, Inc.",58160.2317421638,168175.515782221,0.599050386944287
"4507","Russell Fry","Republican","South Carolina","SC","University of South Carolina at Columbia",387819.226405974,1121414.00536758,3.99453803198153
"4507","Russell Fry","Republican","South Carolina","SC","Medical University of South Carolina",325207.250656104,940365.873328512,3.34963468175788
"4507","Russell Fry","Republican","South Carolina","SC","Duke University",220262.287182727,636908.118223201,2.26870155798209
"4507","Russell Fry","Republican","South Carolina","SC","Research Triangle Institute",40274.774443822,116458.115145234,0.414830176771367
"4507","Russell Fry","Republican","South Carolina","SC","Wake Forest University Health Sciences",36944.4145633283,106828.081463019,0.380527470002282
"4600","Dusty Johnson","Republican","South Dakota","SD","University of South Dakota",1475762.55180585,4606633.79886619,12.2488291799886
"4600","Dusty Johnson","Republican","South Dakota","SD","Sanford Research/Usd",1389145.59719359,4336256.56901748,11.5299084567068
"4600","Dusty Johnson","Republican","South Dakota","SD","Avera Mckennan",1275123.72033975,3980334.11314386,10.5835268788199
"4600","Dusty Johnson","Republican","South Dakota","SD","South Dakota State University",476619.195083292,1487780.05687458,3.95593931919132
"4600","Dusty Johnson","Republican","South Dakota","SD","University of Minnesota",221778.90942644,692289.026299893,1.84076494823945
"4701","Diana Harshbarger","Republican","Tennessee","TN","East Tennessee State University",1026154.72929296,2762409.02800346,10.2615472929296
"4701","Diana Harshbarger","Republican","Tennessee","TN","Vanderbilt University Medical Center",207191.599482995,557759.886106709,2.07191599482995
"4701","Diana Harshbarger","Republican","Tennessee","TN","University of Tennessee Knoxville",122014.306553086,328462.572306286,1.22014306553086
"4701","Diana Harshbarger","Republican","Tennessee","TN","Vanderbilt University",63049.3888966896,169728.985431195,0.630493888966896
"4701","Diana Harshbarger","Republican","Tennessee","TN","Emory University",51793.9165096666,139429.248316716,0.517939165096666
"4702","Tim Burchett","Republican","Tennessee","TN","University of Tennessee Knoxville",1743061.52218694,4692322.46151837,17.4306152218694
"4702","Tim Burchett","Republican","Tennessee","TN","Vanderbilt University Medical Center",269155.442319031,724566.581017127,2.69155442319031
"4702","Tim Burchett","Republican","Tennessee","TN","St. Jude Children's Research Hospital",207262.237200071,557950.042875274,2.07262237200071
"4702","Tim Burchett","Republican","Tennessee","TN","Emory University",83667.0959002307,225231.862665464,0.836670959002307
"4702","Tim Burchett","Republican","Tennessee","TN","Vanderbilt University",81905.2809031762,220489.055840524,0.819052809031762
"4703","Charles J. “Chuck” Fleischmann","Republican","Tennessee","TN","Vanderbilt University Medical Center",296264.623559796,797544.510040434,2.96264623559796
"4703","Charles J. “Chuck” Fleischmann","Republican","Tennessee","TN","St. Jude Children's Research Hospital",138174.824800047,371966.695250182,1.38174824800048
"4703","Charles J. “Chuck” Fleischmann","Republican","Tennessee","TN","University of Tennessee Knoxville",125500.42959746,337847.217229323,1.2550042959746
"4703","Charles J. “Chuck” Fleischmann","Republican","Tennessee","TN","Columbia University",107270.21967963,288771.483305542,1.0727021967963
"4703","Charles J. “Chuck” Fleischmann","Republican","Tennessee","TN","Emory University",99603.6855955127,268133.169839838,0.996036855955127
"4704","Scott DesJarlais","Republican","Tennessee","TN","Vanderbilt University Medical Center",6794722.64098905,18291396.6387705,67.9472264098905
"4704","Scott DesJarlais","Republican","Tennessee","TN","Vanderbilt University",2067666.4078363,5566158.97082302,20.676664078363
"4704","Scott DesJarlais","Republican","Tennessee","TN","Meharry Medical College",201375.322091616,542102.464553541,2.01375322091616
"4704","Scott DesJarlais","Republican","Tennessee","TN","St. Jude Children's Research Hospital",98316.7022615723,264668.610081861,0.983167022615723
"4704","Scott DesJarlais","Republican","Tennessee","TN","Emory University",79682.9484764102,214506.535871871,0.796829484764102
"4705","Andrew Ogles","Republican","Tennessee","TN","Vanderbilt University Medical Center",32525208.3786529,87557876.7003214,325.252083786529
"4705","Andrew Ogles","Republican","Tennessee","TN","Vanderbilt University",9897575.56352985,26644278.208297,98.9757556352986
"4705","Andrew Ogles","Republican","Tennessee","TN","Meharry Medical College",794846.509419818,2139727.18813197,7.94846509419818
"4705","Andrew Ogles","Republican","Tennessee","TN","Tennessee State University",117402.21762001,316046.8266658,1.1740221762001
"4705","Andrew Ogles","Republican","Tennessee","TN","Endotheia, Inc.",112847.154618605,303784.594860976,1.12847154618605
"4706","John W. Rose","Republican","Tennessee","TN","Vanderbilt University Medical Center",15177268.7546515,40857214.8346204,151.772687546515
"4706","John W. Rose","Republican","Tennessee","TN","Vanderbilt University",4618515.04833881,12433044.7458851,46.1851504833881
"4706","John W. Rose","Republican","Tennessee","TN","Meharry Medical College",619042.656800153,1666463.1317757,6.19042656800153
"4706","John W. Rose","Republican","Tennessee","TN","Tennessee State University",82454.5807470769,221967.771286213,0.824545807470769
"4706","John W. Rose","Republican","Tennessee","TN","Emory University",59762.2113573076,160879.901903903,0.597622113573076
"4707","Matt Van Epps","Republican","Tennessee","TN","Vanderbilt University Medical Center",22835612.4551678,61473479.7837048,228.356124551678
"4707","Matt Van Epps","Republican","Tennessee","TN","Vanderbilt University",6948985.45101551,18706672.1980381,69.4898545101552
"4707","Matt Van Epps","Republican","Tennessee","TN","Meharry Medical College",807632.244155793,2174146.3922306,8.07632244155793
"4707","Matt Van Epps","Republican","Tennessee","TN","Tennessee State University",124364.44215329,334789.138479702,1.2436444215329
"4707","Matt Van Epps","Republican","Tennessee","TN","St. Jude Children's Research Hospital",79716.2450769505,214596.170336644,0.797162450769505
"4708","David Kustoff","Republican","Tennessee","TN","St. Jude Children's Research Hospital",4456138.09980153,11995925.9218184,44.5613809980153
"4708","David Kustoff","Republican","Tennessee","TN","University of Tennessee Health Science Center",2586260.43232327,6962214.3357859,25.8626043232327
"4708","David Kustoff","Republican","Tennessee","TN","Vanderbilt University Medical Center",793911.736336709,2137210.77853973,7.93911736336709
"4708","David Kustoff","Republican","Tennessee","TN","Vanderbilt University",241591.11633311,650363.402119531,2.4159111633311
"4708","David Kustoff","Republican","Tennessee","TN","University of Memphis",241298.45974636,649575.570446331,2.4129845974636
"4709","Steve Cohen","Democrat","Tennessee","TN","St. Jude Children's Research Hospital",11149645.4780961,30014851.0244186,111.496454780961
"4709","Steve Cohen","Democrat","Tennessee","TN","University of Tennessee Health Science Center",6921722.81295981,18633281.1631947,69.2172281295982
"4709","Steve Cohen","Democrat","Tennessee","TN","Vanderbilt University Medical Center",733884.263589299,1975616.79284526,7.33884263589299
"4709","Steve Cohen","Democrat","Tennessee","TN","University of Memphis",560248.817443012,1508190.08776502,5.60248817443012
"4709","Steve Cohen","Democrat","Tennessee","TN","Translational Sciences, Inc.",321257.152993668,864824.411374944,3.21257152993668
"4801","Nathaniel Moran","Republican","Texas","TX","University of Texas Health Center at Tyler",769349.997390109,2506152.93080557,9.07832996920328
"4801","Nathaniel Moran","Republican","Texas","TX","University of Texas Southwestern Medical Center",425385.808501981,1385691.68040143,5.01955254032338
"4801","Nathaniel Moran","Republican","Texas","TX","University of Texas Medical Branch Galveston",204801.001816635,667138.016086093,2.4166518214363
"4801","Nathaniel Moran","Republican","Texas","TX","Baylor College of Medicine",93522.9294704,304650.373152493,1.10357056775072
"4801","Nathaniel Moran","Republican","Texas","TX","University of Texas Health Science Center Houston",65721.5273944296,214087.475213249,0.775514023254269
"4802","Daniel Crenshaw","Republican","Texas","TX","Baylor College of Medicine",3723323.75644038,12128704.4598631,43.9352203259965
"4802","Daniel Crenshaw","Republican","Texas","TX","University of Tx Md anderson Can Center",2036400.33894222,6633561.70149657,24.0295239995182
"4802","Daniel Crenshaw","Republican","Texas","TX","University of Texas Health Science Center Houston",1840202.76704403,5994449.30597098,21.7143926511195
"4802","Daniel Crenshaw","Republican","Texas","TX","University of Houston",473003.396438989,1540805.68309339,5.58144007798007
"4802","Daniel Crenshaw","Republican","Texas","TX","Methodist Hospital Research Institute",384500.160423594,1252506.93079835,4.53710189299841
"4803","Keith Self","Republican","Texas","TX","University of Texas Southwestern Medical Center",3117518.70414101,10155298.1916272,36.7867207088639
"4803","Keith Self","Republican","Texas","TX","University of Texas Dallas",602414.943702572,1962363.01012911,7.10849633569035
"4803","Keith Self","Republican","Texas","TX","University of Texas Health Science Center Houston",223453.193141061,727897.415725048,2.63674767906452
"4803","Keith Self","Republican","Texas","TX","University of North Texas Health Science Center",192540.439571932,627199.309246394,2.2719771869488
"4803","Keith Self","Republican","Texas","TX","University of Texas at Austin",168345.599829702,548384.766143698,1.98647807799048
"4804","Pat Fallon","Republican","Texas","TX","University of Texas Southwestern Medical Center",2796360.8925429,9109128.57634408,32.9970585320063
"4804","Pat Fallon","Republican","Texas","TX","University of Texas Dallas",512693.569108572,1670096.17883328,6.04978411548115
"4804","Pat Fallon","Republican","Texas","TX","University of North Texas Health Science Center",170152.016365894,554269.157008441,2.00779379311755
"4804","Pat Fallon","Republican","Texas","TX","University of Texas Health Science Center Houston",131443.054788859,428174.950426499,1.55102804650854
"4804","Pat Fallon","Republican","Texas","TX","University of Texas at Austin",67338.2399318808,219353.906457479,0.794591231196193
"4805","Lance Gooden","Republican","Texas","TX","University of Texas Southwestern Medical Center",4273347.87305875,13920404.6698495,50.4255049020932
"4805","Lance Gooden","Republican","Texas","TX","University of Texas Dallas",346068.159148286,1127314.92071247,4.08360427794977
"4805","Lance Gooden","Republican","Texas","TX","University of Texas at Austin",157122.559841055,511825.781734118,1.85404620612445
"4805","Lance Gooden","Republican","Texas","TX","University of North Texas Health Science Center",134330.539236232,437580.913427717,1.58510036298754
"4805","Lance Gooden","Republican","Texas","TX","University of Texas Health Center at Tyler",97899.292727019,318906.349806879,1.15521165417882
"4806","Jake Ellzey","Republican","Texas","TX","University of Texas Southwestern Medical Center",3805592.9601243,12396695.8898064,44.9059969294667
"4806","Jake Ellzey","Republican","Texas","TX","University of North Texas Health Science Center",617920.480486666,2012872.2017675,7.29146166974266
"4806","Jake Ellzey","Republican","Texas","TX","University of Texas Arlington",300337.607618357,978347.927623657,3.54398376989661
"4806","Jake Ellzey","Republican","Texas","TX","University of Texas at Austin",246906.87975023,804297.657010757,2.91350118105271
"4806","Jake Ellzey","Republican","Texas","TX","University of Texas Medical Branch Galveston",168286.094515995,548190.927946712,1.98577591528874
"4807","Lizzie Fletcher","Democrat","Texas","TX","Baylor College of Medicine",12960796.4732395,42219715.5744103,152.937398384226
"4807","Lizzie Fletcher","Democrat","Texas","TX","University of Tx Md anderson Can Center",7088658.4292898,23091261.6602456,83.6461694656197
"4807","Lizzie Fletcher","Democrat","Texas","TX","University of Texas Health Science Center Houston",5178856.35868105,16870093.0468041,61.1105050324364
"4807","Lizzie Fletcher","Democrat","Texas","TX","Rice University",1711431.14485147,5574976.53095669,20.1948875092473
"4807","Lizzie Fletcher","Democrat","Texas","TX","Methodist Hospital Research Institute",1338435.40050959,4359945.16547736,15.7935377260131
"4808","Morgan Luttrell","Republican","Texas","TX","Baylor College of Medicine",2511229.55172005,8180314.97019366,29.6325087102966
"4808","Morgan Luttrell","Republican","Texas","TX","University of Tx Md anderson Can Center",1373468.71902793,4474065.98718197,16.2069308845296
"4808","Morgan Luttrell","Republican","Texas","TX","University of Texas Health Science Center Houston",1038400.13283199,3382582.10836934,12.2531215674175
"4808","Morgan Luttrell","Republican","Texas","TX","University of Texas Medical Branch Galveston",344510.212358216,1122239.91853242,4.06522050582695
"4808","Morgan Luttrell","Republican","Texas","TX","Methodist Hospital Research Institute",259329.628219047,844764.68448772,3.06008961298475
"4809","Al Green","Democrat","Texas","TX","Baylor College of Medicine",18216599.9155562,59340463.2775147,214.955879003564
"4809","Al Green","Democrat","Texas","TX","University of Tx Md anderson Can Center",9963219.06690136,32455125.4298786,117.565984989436
"4809","Al Green","Democrat","Texas","TX","University of Texas Health Science Center Houston",5717772.88331537,18625610.3435527,67.4697200231214
"4809","Al Green","Democrat","Texas","TX","Methodist Hospital Research Institute",1881191.65779989,6127970.36796715,22.1980615620387
"4809","Al Green","Democrat","Texas","TX","Rice University",1037970.11635489,3381181.33231419,12.2480473729877
"4810","Michael T. McCaul","Republican","Texas","TX","Texas A&M University Health Science Center",4258682.93640058,13872633.7280016,50.2524586495268
"4810","Michael T. McCaul","Republican","Texas","TX","Texas A&M University",3397234.05282052,11066469.2363566,40.0873618232822
"4810","Michael T. McCaul","Republican","Texas","TX","Texas A&M Agrilife Research",2435892.29306574,7934904.30896554,28.7435290581757
"4810","Michael T. McCaul","Republican","Texas","TX","Texas Engineering Experiment Station",1218133.19469248,3968061.46272349,14.3739716973713
"4810","Michael T. McCaul","Republican","Texas","TX","University of Texas at Austin",1021296.63896686,3326867.58127177,12.0513003398089
"4811","August Pfluger","Republican","Texas","TX","University of Texas Southwestern Medical Center",132191.605829301,430613.35088172,1.55986094878575
"4811","August Pfluger","Republican","Texas","TX","University of Texas ofthe Permian Basin",94315.7036288179,307232.830145182,1.11292530282005
"4811","August Pfluger","Republican","Texas","TX","University of Texas at Austin",78561.2799205276,255912.890867059,0.927023103062225
"4811","August Pfluger","Republican","Texas","TX","Texas Tech University Health Sciences Center",73418.3451487229,239159.812170726,0.86633647275493
"4811","August Pfluger","Republican","Texas","TX","Texas A&M University",51984.1439017202,169338.032152685,0.613412898040298
"4812","Craig A. Goldman","Republican","Texas","TX","University of North Texas Health Science Center",6774736.86214729,22068664.0672045,79.9418949733381
"4812","Craig A. Goldman","Republican","Texas","TX","University of Texas Southwestern Medical Center",1446481.22532447,4711903.78176344,17.0684784588287
"4812","Craig A. Goldman","Republican","Texas","TX","Texas Christian University",358750.749154141,1168628.38041378,4.23325884001886
"4812","Craig A. Goldman","Republican","Texas","TX","University of Texas Arlington",184424.817410211,600762.719482431,2.17621284544049
"4812","Craig A. Goldman","Republican","Texas","TX","University of Texas Health Science Center Houston",118298.749309973,385357.455383849,1.39592524185768
"4813","Ronny Jackson","Republican","Texas","TX","University of Texas Southwestern Medical Center",466060.148757151,1518188.09605735,5.49950975533438
"4813","Ronny Jackson","Republican","Texas","TX","University of North Texas",268456.859584036,874496.585070168,3.16779094309163
"4813","Ronny Jackson","Republican","Texas","TX","Texas Tech University Health Sciences Center",154773.808691902,504174.73917072,1.82633094256445
"4813","Ronny Jackson","Republican","Texas","TX","University of North Texas Health Science Center",138808.22387744,452166.943875307,1.63793704175379
"4813","Ronny Jackson","Republican","Texas","TX","University of Texas at Austin",123453.439875115,402148.828505379,1.45675059052635
"4814","Randy K. Weber Sr.","Republican","Texas","TX","University of Texas Medical Branch Galveston",16858773.9402391,54917353.4326994,198.933532494822
"4814","Randy K. Weber Sr.","Republican","Texas","TX","Baylor College of Medicine",2122322.32025898,6913452.03233181,25.043403379056
"4814","Randy K. Weber Sr.","Republican","Texas","TX","University of Tx Md anderson Can Center",1160763.38643511,3781179.66173343,13.6970079599343
"4814","Randy K. Weber Sr.","Republican","Texas","TX","University of Texas Health Science Center Houston",1064688.74378976,3468217.09845464,12.5633271767192
"4814","Randy K. Weber Sr.","Republican","Texas","TX","University of Houston",678657.047064636,2210721.19748182,8.00815315536271
"4815","Monica De La Cruz","Republican","Texas","TX","University of Texas Rio Grande Valley",1389358.09838615,4525825.54366781,16.3944255609566
"4815","Monica De La Cruz","Republican","Texas","TX","University of Texas Health Science Center",329473.426599648,1073257.68050478,3.88778643387585
"4815","Monica De La Cruz","Republican","Texas","TX","University of Texas at Austin",145899.519852408,475266.797324538,1.72161433425842
"4815","Monica De La Cruz","Republican","Texas","TX","Texas Biomedical Research Institute",95470.9906837928,310996.170690537,1.12655769006875
"4815","Monica De La Cruz","Republican","Texas","TX","University of Texas San Antonio",61759.8044716093,201182.186920863,0.728765692764989
"4816","Veronica Escobar","Democrat","Texas","TX","University of Texas El Paso",3296970.56152426,10739861.5241094,38.9042526259862
"4816","Veronica Escobar","Democrat","Texas","TX","Texas Tech University Health Sciences Center El Paso",298209.942396822,971417.071122959,3.5188773202825
"4816","Veronica Escobar","Democrat","Texas","TX","New Mexico State University Las Cruces",115986.21143714,377824.377347507,1.36863729495825
"4816","Veronica Escobar","Democrat","Texas","TX","El Paso Community College",41052.9107210926,133729.606642991,0.484424346508893
"4816","Veronica Escobar","Democrat","Texas","TX","Baylor College of Medicine",33334.905553806,108588.25181673,0.39335188553491
"4817","Pete Sessions","Republican","Texas","TX","University of Texas at Austin",1223311.3587625,3984929.30064421,14.4350740333975
"4817","Pete Sessions","Republican","Texas","TX","Baylor University",828596.352437599,2699147.57153542,9.77743695876367
"4817","Pete Sessions","Republican","Texas","TX","Texas A&M University",597115.166438678,1945099.01797003,7.0459589639764
"4817","Pete Sessions","Republican","Texas","TX","University of Texas Medical Branch Galveston",411189.608298516,1339447.64469998,4.85203737792249
"4817","Pete Sessions","Republican","Texas","TX","Texas A&M University Health Science Center",319191.22600241,1039763.47468257,3.76645646682844
"4818","Christian D. Menefee","Democrat","Texas","TX","Baylor College of Medicine",6539197.30613827,21301395.3980485,77.1625282124315
"4818","Christian D. Menefee","Democrat","Texas","TX","University of Tx Md anderson Can Center",3576488.23516786,11650388.6436132,42.2025611749808
"4818","Christian D. Menefee","Democrat","Texas","TX","University of Texas Health Science Center Houston",2457985.12455167,8006871.57297553,29.0042244697097
"4818","Christian D. Menefee","Democrat","Texas","TX","University of Houston",1110529.7133785,3617543.77769752,13.1042506178663
"4818","Christian D. Menefee","Democrat","Texas","TX","Methodist Hospital Research Institute",675289.761977473,2199752.28681869,7.96841919133418
"4819","Jodey C. Arrington","Republican","Texas","TX","Texas Tech University Health Sciences Center",1978326.75981829,6444387.37119497,23.3442557658558
"4819","Jodey C. Arrington","Republican","Texas","TX","Texas Tech University",912892.685486879,2973742.3630403,10.7721336887452
"4819","Jodey C. Arrington","Republican","Texas","TX","University of Texas Southwestern Medical Center",178797.620705016,582432.160487455,2.10981192431919
"4819","Jodey C. Arrington","Republican","Texas","TX","University of Texas at Austin",123453.439875115,402148.828505379,1.45675059052635
"4819","Jodey C. Arrington","Republican","Texas","TX","University of Texas Medical Branch Galveston",74617.419266526,243065.788806561,0.880485547345007
"4820","Joaquin Castro","Democrat","Texas","TX","University of Texas Health Science Center",9373044.43655707,30532635.1659651,110.601924351373
"4820","Joaquin Castro","Democrat","Texas","TX","Texas Biomedical Research Institute",3329550.80009727,10845991.4528325,39.2886994411478
"4820","Joaquin Castro","Democrat","Texas","TX","University of Texas San Antonio",1073510.30918629,3496953.29400647,12.6674216483982
"4820","Joaquin Castro","Democrat","Texas","TX","University of Texas at Austin",516259.839477753,1681713.28284067,6.09186610583748
"4820","Joaquin Castro","Democrat","Texas","TX","University of Texas Southwestern Medical Center",169476.417729873,552068.398566308,1.9998217292125
"4821","Chip Roy","Republican","Texas","TX","University of Texas Health Science Center",4297391.05188307,13998725.1784357,50.7092144122202
"4821","Chip Roy","Republican","Texas","TX","University of Texas at Austin",718274.559273395,2339775.00221311,8.47563979942606
"4821","Chip Roy","Republican","Texas","TX","University of Texas San Antonio",547511.075596626,1783513.99416361,6.46063069204019
"4821","Chip Roy","Republican","Texas","TX","Texas Biomedical Research Institute",513156.574925386,1671604.41746164,6.05524758411956
"4821","Chip Roy","Republican","Texas","TX","University of Texas Southwestern Medical Center",138970.662538496,452696.086824372,1.63985381795425
"4822","Troy Nehls","Republican","Texas","TX","Baylor College of Medicine",6906807.23682885,22498882.5083608,81.5003253945804
"4822","Troy Nehls","Republican","Texas","TX","University of Tx Md anderson Can Center",3777545.41859489,12305331.1940967,44.5750359394197
"4822","Troy Nehls","Republican","Texas","TX","University of Texas Health Science Center Houston",2300253.45880504,7493061.63246373,27.1429908138994
"4822","Troy Nehls","Republican","Texas","TX","Methodist Hospital Research Institute",713252.100621633,2323414.37374406,8.41637478733527
"4822","Troy Nehls","Republican","Texas","TX","University of Texas Medical Branch Galveston",695370.843377413,2265166.28717604,8.20537595185347
"4823","Tony Gonzales","Republican","Texas","TX","University of Texas Health Science Center",3661493.77996852,11927293.6880788,43.2056266036285
"4823","Tony Gonzales","Republican","Texas","TX","Texas Biomedical Research Institute",823437.294647712,2682341.97220588,9.71656007684301
"4823","Tony Gonzales","Republican","Texas","TX","University of Texas San Antonio",469096.941829302,1528080.43099442,5.53534391358576
"4823","Tony Gonzales","Republican","Texas","TX","University of Texas at Austin",224460.799772936,731179.688191598,2.64863743732064
"4823","Tony Gonzales","Republican","Texas","TX","University of Texas El Paso",206735.163074301,673438.534603015,2.43947492427676
"4824","Beth Van Duyne","Republican","Texas","TX","University of Texas Southwestern Medical Center",5470698.7643203,17820767.9057204,64.5542454189795
"4824","Beth Van Duyne","Republican","Texas","TX","University of North Texas Health Science Center",1674654.05581169,5455175.38739887,19.7609178585779
"4824","Beth Van Duyne","Republican","Texas","TX","University of Texas Dallas",448606.87297,1461334.15647912,5.293561101046
"4824","Beth Van Duyne","Republican","Texas","TX","University of Texas Health Science Center Houston",210308.887662175,685079.920682398,2.48164487441366
"4824","Beth Van Duyne","Republican","Texas","TX","University of Texas at Austin",202014.719795642,658061.719372438,2.38377369358858
"4825","Roger Williams","Republican","Texas","TX","University of North Texas Health Science Center",1992569.66533744,6490783.5491778,23.5123220509818
"4825","Roger Williams","Republican","Texas","TX","University of Texas Southwestern Medical Center",1946436.65762759,6340505.55753405,22.9679525600056
"4825","Roger Williams","Republican","Texas","TX","University of Texas Arlington",594700.32914351,1937232.70018849,7.01746388389342
"4825","Roger Williams","Republican","Texas","TX","University of Texas at Austin",145899.519852408,475266.797324538,1.72161433425842
"4825","Roger Williams","Republican","Texas","TX","Nanoscope Technologies, LLC",89642.7241761781,292010.628038786,1.0577841452789
"4826","Brandon Gill","Republican","Texas","TX","University of Texas Southwestern Medical Center",3578494.56036627,11656924.2357276,42.226235812322
"4826","Brandon Gill","Republican","Texas","TX","University of Texas Dallas",512693.569108572,1670096.17883328,6.04978411548115
"4826","Brandon Gill","Republican","Texas","TX","University of North Texas Health Science Center",326870.978808164,1064780.22267411,3.85707754993634
"4826","Brandon Gill","Republican","Texas","TX","University of Texas at Austin",246906.87975023,804297.657010757,2.91350118105271
"4826","Brandon Gill","Republican","Texas","TX","University of North Texas",176613.199717412,575316.422424456,2.08403575666546
"4827","Michael Cloud","Republican","Texas","TX","University of Texas at Austin",258129.919738876,840856.641420337,3.04593305291874
"4827","Michael Cloud","Republican","Texas","TX","University of Texas Health Science Center Houston",157731.665746631,513809.940511799,1.86123365581025
"4827","Michael Cloud","Republican","Texas","TX","Baylor College of Medicine",139821.409406242,455467.389564618,1.64989263099365
"4827","Michael Cloud","Republican","Texas","TX","University of Texas Southwestern Medical Center",105922.761081171,345042.749103942,1.24988858075781
"4827","Michael Cloud","Republican","Texas","TX","University of Texas Health Science Center",102367.258058738,333460.719663006,1.20793364509311
"4828","Henry Cuellar","Democrat","Texas","TX","University of Texas Health Science Center",2021583.86444476,6585297.12606016,23.8546896004481
"4828","Henry Cuellar","Democrat","Texas","TX","Texas Biomedical Research Institute",465421.07958349,1516106.33211637,5.49196873908518
"4828","Henry Cuellar","Democrat","Texas","TX","University of Texas at Austin",381583.359613991,1243005.46992572,4.5026836434451
"4828","Henry Cuellar","Democrat","Texas","TX","University of Texas San Antonio",266469.268731438,868022.019973163,3.14433737103097
"4828","Henry Cuellar","Democrat","Texas","TX","University of Texas Southwestern Medical Center",127954.695386054,416811.640917562,1.50986540555544
"4829","Sylvia R. Garcia","Democrat","Texas","TX","Baylor College of Medicine",4765039.55499682,15522087.3291359,56.2274667489624
"4829","Sylvia R. Garcia","Democrat","Texas","TX","University of Tx Md anderson Can Center",2606146.76553014,8489507.21609086,30.7525318332556
"4829","Sylvia R. Garcia","Democrat","Texas","TX","University of Texas Health Science Center Houston",2576283.87386164,8392229.02835938,30.4001497115674
"4829","Sylvia R. Garcia","Democrat","Texas","TX","University of Texas Medical Branch Galveston",600114.563462699,1954869.53550809,7.08135184885985
"4829","Sylvia R. Garcia","Democrat","Texas","TX","University of Houston",555264.856689248,1808771.88884876,6.55212530893313
"4830","Jasmine Crockett","Democrat","Texas","TX","University of Texas Southwestern Medical Center",10568549.4096349,34426985.334595,124.708883033692
"4830","Jasmine Crockett","Democrat","Texas","TX","University of North Texas Health Science Center",250750.339907633,816817.705065071,2.95885401091007
"4830","Jasmine Crockett","Democrat","Texas","TX","University of Texas Dallas",217894.766871143,709790.876004145,2.57115824907949
"4830","Jasmine Crockett","Democrat","Texas","TX","University of Texas Arlington",150567.129548725,490471.507482417,1.77669212867496
"4830","Jasmine Crockett","Democrat","Texas","TX","University of Texas at Austin",101007.359897821,329030.859686219,1.19188684679429
"4831","John R. Carter","Republican","Texas","TX","University of Texas at Austin",953958.399034978,3107513.67481429,11.2567091086127
"4831","John R. Carter","Republican","Texas","TX","Dell Federal Systems L.p.",273108.432825619,889649.056574419,3.22267950734231
"4831","John R. Carter","Republican","Texas","TX","University of Texas Southwestern Medical Center",172865.94608447,563109.766537634,2.03981816379675
"4831","John R. Carter","Republican","Texas","TX","Baylor College of Medicine",158340.801380578,515794.196129468,1.86842145629082
"4831","John R. Carter","Republican","Texas","TX","Texas A&M University Health Science Center",131596.382650117,428674.415000708,1.55283731527138
"4832","Julie Johnson","Democrat","Texas","TX","University of Texas Southwestern Medical Center",7267996.1743456,23675453.2725161,85.7623548572781
"4832","Julie Johnson","Democrat","Texas","TX","University of Texas Dallas",986935.120534,3214935.14425407,11.6458344223012
"4832","Julie Johnson","Democrat","Texas","TX","University of Texas at Austin",190791.679806996,621502.734962858,2.25134182172255
"4832","Julie Johnson","Democrat","Texas","TX","University of North Texas Health Science Center",165674.331724686,539683.126560851,1.95495711435129
"4832","Julie Johnson","Democrat","Texas","TX","Southern Methodist University",151204.347222008,492547.24017219,1.7842112972197
"4833","Marc A. Veasey","Democrat","Texas","TX","University of Texas Southwestern Medical Center",5491035.93444788,17887016.1135484,64.794224026485
"4833","Marc A. Veasey","Democrat","Texas","TX","University of North Texas Health Science Center",1204497.16848488,3923642.19040186,14.2130665881216
"4833","Marc A. Veasey","Democrat","Texas","TX","University of Texas at Austin",224460.799772936,731179.688191598,2.64863743732064
"4833","Marc A. Veasey","Democrat","Texas","TX","University of Texas Arlington",176059.976879726,573514.302400075,2.07750772718077
"4833","Marc A. Veasey","Democrat","Texas","TX","University of Texas Dallas",166625.409960286,542781.258120817,1.96617983753137
"4834","Vicente Gonzalez","Democrat","Texas","TX","University of Texas Rio Grande Valley",515155.249963406,1678115.08922514,6.07883194956819
"4834","Vicente Gonzalez","Democrat","Texas","TX","Texas A&M University-Kingsville",156399.091725198,509469.088752966,1.84550928235734
"4834","Vicente Gonzalez","Democrat","Texas","TX","University of Texas at Austin",112230.399886468,365589.844095799,1.32431871866032
