state,week,current_loss,current_econ_loss,current_job_loss,overall_loss,overall_econ_loss,overall_job_loss
HI,2025-09-26,3937817.5882587326,11140422.472330175,35.834140053154464,7358881.521682536,20818904.69477503,66.96582184731108
HI,2025-10-03,3937817.5882587326,11140422.472330175,35.834140053154464,7358881.521682536,20818904.69477503,66.96582184731108
HI,2025-10-10,3937817.5882587326,11140422.472330175,35.834140053154464,7358881.521682536,20818904.69477503,66.96582184731108
HI,2025-10-17,3937817.5882587326,11140422.472330175,35.834140053154464,7358881.521682536,20818904.69477503,66.96582184731108
HI,2025-10-24,3937817.5882587326,11140422.472330175,35.834140053154464,7358881.521682536,20818904.69477503,66.96582184731108
HI,2025-10-31,3937817.5882587326,11140422.472330175,35.834140053154464,7358881.521682536,20818904.69477503,66.96582184731108
HI,2025-11-07,3937817.5882587326,11140422.472330175,35.834140053154464,7358881.521682536,20818904.69477503,66.96582184731108
HI,2025-11-14,3937817.5882587326,11140422.472330175,35.834140053154464,7358881.521682536,20818904.69477503,66.96582184731108
HI,2025-11-21,3937817.3456034996,11140421.785837784,35.834137844991844,7358881.521682536,20818904.69477503,66.96582184731108
HI,2025-11-28,3932806.099343784,11126244.54192162,35.78853550402843,7358881.521682536,20818904.69477503,66.96582184731108
HI,2025-12-05,3932806.099343784,11126244.54192162,35.78853550402843,7358881.521682536,20818904.69477503,66.96582184731108
HI,2025-12-12,3932769.9942624364,11126142.397561045,35.78820694778817,7358881.521682536,20818904.69477503,66.96582184731108
HI,2025-12-19,3932673.225466152,11125868.63036676,35.78732635174198,7358881.521682536,20818904.69477503,66.96582184731108
HI,2025-12-26,3932673.225466152,11125868.63036676,35.78732635174198,7358881.521682536,20818904.69477503,66.96582184731108
HI,2026-01-02,3932666.5656137588,11125849.789075205,35.7872657470852,7358881.521682536,20818904.69477503,66.96582184731108
HI,2026-01-09,3932666.5656137588,11125849.789075205,35.7872657470852,7358881.521682536,20818904.69477503,66.96582184731108
HI,2026-01-16,3932588.851503034,11125629.92921473,35.78655854867761,7358891.939671224,20818934.16815532,66.96591665100813
HI,2026-01-23,3932566.248348615,11125565.982959276,35.786352859972396,7358891.939671224,20818934.16815532,66.96591665100813
HI,2026-01-30,3932465.1356069427,11125279.926372264,35.785432734023175,7358923.706999689,20819024.0406423,66.96620573369717
HI,2026-02-06,3932254.18634311,11124683.132877734,35.7835130957223,7358923.706999689,20819024.0406423,66.96620573369717
HI,2026-02-13,3931887.956531025,11123647.037442343,35.78018040443233,7358923.706999689,20819024.0406423,66.96620573369717
HI,2026-02-20,3929704.3140143887,11117469.32615465,35.760309257530935,7358923.706999689,20819024.0406423,66.96620573369717
HI,2026-02-27,3931079.4053300344,11121359.576998161,35.77282258850331,7360337.935286516,20823025.01332182,66.9790752111073
HI,2026-03-06,3930958.7752479864,11121018.304187331,35.77172485475668,7360337.935286516,20823025.01332182,66.9790752111073
HI,2026-03-13,3930783.5351955816,11120522.53510354,35.77013017027979,7360337.935286516,20823025.01332182,66.9790752111073
HI,2026-03-20,3928362.632334772,11113673.594026558,35.74809995424642,7360337.935286516,20823025.01332182,66.9790752111073
HI,2026-03-27,12572.446700343513,35568.52612226118,0.11440926497312597,7360337.935286516,20823025.01332182,66.9790752111073
HI,2026-04-03,11739.923835889993,33213.24779358982,0.10683330690659891,7360337.935286516,20823025.01332182,66.9790752111073
HI,2026-04-10,11739.923835889993,33213.24779358982,0.10683330690659891,7360337.935286516,20823025.01332182,66.9790752111073
HI,2026-04-17,10554.622319334927,29859.928510622194,0.09604706310594782,7360337.935286516,20823025.01332182,66.9790752111073
HI,2026-04-24,8925.997569050407,25252.409914240056,0.08122657787835871,7360337.935286516,20823025.01332182,66.9790752111073
HI,2026-05-01,7218.565491131767,20421.938653321802,0.06568894596929907,7360337.935286516,20823025.01332182,66.9790752111073
HI,2026-05-08,7218.565491131767,20421.938653321802,0.06568894596929907,7360337.935286516,20823025.01332182,66.9790752111073
IA,2025-02-28,6346.461309495212,15586.446012377299,0.05013704434501218,6346.461309495212,15586.446012377299,0.05013704434501218
IA,2025-03-07,17482.908671531277,42936.748348319976,0.1381149785050971,17482.908671531277,42936.748348319976,0.1381149785050971
IA,2025-03-14,518760.6213313954,1274038.24326981,4.098208908518024,518760.6213313954,1274038.24326981,4.098208908518024
IA,2025-03-21,569918.5970084757,1399678.499643916,4.502356916366957,569918.5970084757,1399678.499643916,4.502356916366957
IA,2025-03-28,794647.3471313338,1951595.9163590204,6.277714042337537,794647.3471313338,1951595.9163590204,6.277714042337537
IA,2025-04-04,1153289.7120856133,2832395.402325762,9.110988725476346,1168082.559353213,2868725.5561015084,9.227852218890385
IA,2025-04-11,1165421.4629715174,2862190.097510596,9.206829557474986,1180214.310239117,2898520.2512863423,9.323693050889025
IA,2025-04-18,1179436.7811906259,2896610.6966626924,9.317550571405945,1194286.3986641038,2933080.2739227843,9.434862549446422
IA,2025-04-25,1184362.4500327639,2908707.7800196754,9.356463355258835,1199212.067506242,2945177.3572797677,9.473775333299313
IA,2025-05-02,1184862.573895813,2909936.0477441247,9.360414333776923,1199712.191369291,2946405.6250042166,9.477726311817399
IA,2025-05-09,1185374.9137503933,2911194.317052637,9.364461818628108,1200224.5312238713,2947663.8943127296,9.481773796668584
IA,2025-05-16,1188718.1763114936,2919405.1260172855,9.3908735928608,1205128.9054206517,2959708.679574123,9.52051835282315
IA,2025-05-23,1206469.0105076875,2962999.8799094576,9.531105183010734,1229938.1608712848,3020638.4011671674,9.716511470883152
IA,2025-05-30,1214660.6508651758,2983117.9510609787,9.59581914183489,1238129.801228773,3040756.472318689,9.781225429707307
IA,2025-06-06,1458464.2410486685,3581881.783487308,11.521867504284481,1481933.3914122658,3639520.304745018,11.7072737921569
IA,2025-06-13,1451304.0044940417,3564296.764836431,11.465301635502932,1488497.9319974384,3655642.3375499407,11.759133662779764
IA,2025-06-20,1434036.542906505,3521889.138809898,11.328888688961392,1488532.5390886301,3655727.330041378,11.759407058800178
IA,2025-06-27,1428812.840182645,3509060.1059804778,11.287621437442898,1488594.1168625606,3655878.560562155,11.759893523214231
IA,2025-07-04,1428835.4839075531,3509115.7173170303,11.28780032286967,1488616.7605874687,3655934.171898707,11.760072408641003
IA,2025-07-11,926831.8506645376,2276231.414398013,7.3219716202498475,1488616.7605874687,3655934.171898707,11.760072408641003
IA,2025-07-18,926176.2672266366,2274621.349298245,7.316792511090431,1489069.8420480955,3657046.906914472,11.763651752179957
IA,2025-07-25,917113.4032097103,2252363.6163934525,7.245195885356711,1489069.8420480955,3657046.906914472,11.763651752179957
IA,2025-08-01,910614.0439730461,2236401.664225596,7.193850947387064,1489070.6827623304,3657048.9716473045,11.76365839382241
IA,2025-08-08,910614.0439730461,2236401.664225596,7.193850947387064,1489070.6827623304,3657048.9716473045,11.76365839382241
IA,2025-08-15,903383.7289601251,2218644.5379932555,7.136731458784988,1489073.1947277072,3657055.1408510264,11.763678238348888
IA,2025-08-22,910463.3968360345,2236031.6858465523,7.192660835004672,1497120.977697208,3676819.908751806,11.827255723807944
IA,2025-08-29,884641.9519267752,2172616.1007806514,6.988671420221524,1497120.977697208,3676819.908751806,11.827255723807944
IA,2025-09-05,884216.2056446502,2171570.498969232,6.9853080245927375,1497120.977697208,3676819.908751806,11.827255723807944
