org_name,org_city,org_state,lat,lon,week,current_loss,current_grant_loss,current_econ_loss,current_job_loss,overall_loss,overall_grant_loss,overall_econ_loss,overall_job_loss
Western Kentucky University,Bowling Green,KY,36.9868,-86.45538,2026-01-09,13005.779999999999,1,34335.2592,0.18063583333333333,13005.779999999999,1,34335.2592,0.18063583333333333
Western Michigan University,Kalamazoo,MI,42.28595,-85.61194,2026-01-09,65996.1,1,174229.70400000003,0.9166125000000002,65996.1,1,174229.70400000003,0.9166125000000002
Western Washington University,Bellingham,WA,48.73463,-122.48968,2026-01-09,2074397.35,4,5476409.004000001,28.811074305555557,2074397.35,4,5476409.004000001,28.811074305555557
Wichita State University,Wichita,KS,37.71706,-97.29681,2026-01-09,888958.36,1,2346850.0704,12.34664388888889,888958.36,1,2346850.0704,12.34664388888889
William Marsh Rice University,Houston,TX,29.72013,-95.40182,2026-01-09,1288493.33,6,3401622.3912000004,17.895740694444445,1288493.33,6,3401622.3912000004,17.895740694444445
Winston-Salem State University,Winston Salem,NC,36.08983,-80.22504,2026-01-09,1596596.1300000001,3,4215013.7832,22.17494625,1596596.1300000001,3,4215013.7832,22.17494625
"Woodwell Climate Research Center, Inc.",Falmouth,MA,41.54952,-70.64343,2026-01-09,48575.41,1,128239.08240000001,0.6746584722222223,48575.41,1,128239.08240000001,0.6746584722222223
Worcester State University,Worcester,MA,42.26624,-71.84207,2026-01-09,498511.29000000004,1,1316069.8056,6.923767916666668,498511.29000000004,1,1316069.8056,6.923767916666668
Xavier University of Louisiana,New Orleans,LA,29.96429,-90.10747,2026-01-09,643404.6799999999,1,1698588.3551999999,8.936176111111111,643404.6799999999,1,1698588.3551999999,8.936176111111111
Yakima Valley Community College,Yakima,WA,46.58464,-120.5301,2026-01-09,41073.96999999997,1,108435.28079999993,0.5704718055555552,41073.96999999997,1,108435.28079999993,0.5704718055555552
Yale University,New Haven,CT,41.31092,-72.92643,2026-01-09,833878.8600000001,3,2201440.1904,11.581650833333335,833878.8600000001,3,2201440.1904,11.581650833333335
"Young People's Project, Inc.",Cambridge,MA,42.36591,-71.10204,2026-01-09,970207.98,1,2561349.0672,13.475110833333334,970207.98,1,2561349.0672,13.475110833333334
Ziker Enterprises LLC,San Jose,CA,37.28281,-121.87853,2026-01-09,20000,1,52800,0.2777777777777778,20000,1,52800,0.2777777777777778
Alabama A&M University,Normal,AL,34.78387,-86.57757,2026-01-16,2387359.51,4,6302629.1064,33.157770972222224,2387359.51,4,6302629.1064,33.157770972222224
Alamo Community College District - St. Philip's College,San Antonio,TX,29.41679,-98.45476,2026-01-16,246087.99,1,649672.2936,3.41788875,246087.99,1,649672.2936,3.41788875
Albany State University,Albany,GA,31.57344,-84.14257,2026-01-16,756335.52,2,1996725.7728000002,10.504660000000001,756335.52,2,1996725.7728000002,10.504660000000001
Allan Hancock College,Santa Maria,CA,34.94444,-120.41884,2026-01-16,176288.57000000007,1,465401.8248000002,2.448452361111112,176288.57000000007,1,465401.8248000002,2.448452361111112
Allegheny College,Meadville,PA,41.65897,-80.14984,2026-01-16,202737.56,1,535227.1584000001,2.8157994444444445,202737.56,1,535227.1584000001,2.8157994444444445
Alverno College,Milwaukee,WI,42.98327,-87.96656,2026-01-16,214824.26,1,567136.0464000001,2.983670277777778,214824.26,1,567136.0464000001,2.983670277777778
American Association for the Advancement of Science,Washington,DC,38.90028,-77.02856,2026-01-16,2852295.23,1,7530059.4072,39.61521152777778,2852295.23,1,7530059.4072,39.61521152777778
American Association of Physics Teachers,College Park,MD,38.97155,-76.92997,2026-01-16,2514986.659751037,2,6639564.781742739,34.93037027431996,2514986.659751037,2,6639564.781742739,34.93037027431996
American Bar Foundation,Chicago,IL,41.89619,-87.61717,2026-01-16,314169.4,2,829407.2160000001,4.363463888888889,314169.4,2,829407.2160000001,4.363463888888889
American Chemical Society (ACS),Washington,DC,38.90524,-77.03605,2026-01-16,1094029.95,1,2888239.068,15.194860416666666,1094029.95,1,2888239.068,15.194860416666666
American Geophysical Union,Washington,DC,38.91465,-77.04519,2026-01-16,396538.83999999997,1,1046862.5375999999,5.507483888888888,396538.83999999997,1,1046862.5375999999,5.507483888888888
American Indian Science and Engineering Society (AISES),Albuquerque,NM,35.15676,-106.68004,2026-01-16,810056.49,2,2138549.1336000003,11.250784583333333,810056.49,2,2138549.1336000003,11.250784583333333
American Institute of Mathematics,Pasadena,CA,34.13766,-118.12527,2026-01-16,0,0,0,0,146864.88,1,387723.2832,2.03979
American Institutes for Research in the Behavioral Sciences,Arlington,VA,38.86103,-77.04988,2026-01-16,1001542.04,3,2644070.9856000002,13.910306111111112,1001542.04,3,2644070.9856000002,13.910306111111112
American Museum Natural History,New York,NY,40.78114,-73.9736,2026-01-16,33658.5,1,88858.44,0.46747916666666667,33658.5,1,88858.44,0.46747916666666667
American Physical Society,College Park,MD,38.96979,-76.92856,2026-01-16,3196196.59,2,8437958.9976,44.39161930555556,3196196.59,2,8437958.9976,44.39161930555556
American Society for Biochemistry and Molecular Biology,Rockville,MD,39.04774,-77.12742,2026-01-16,570482.1599999999,1,1506072.9023999998,7.923363333333333,570482.1599999999,1,1506072.9023999998,7.923363333333333
American Society for Cell Biology,Rockville,MD,39.04774,-77.12742,2026-01-16,824017.56,1,2175406.3584000003,11.444688333333335,824017.56,1,2175406.3584000003,11.444688333333335
American Society for Engineering Education,Washington,DC,38.90702,-77.04294,2026-01-16,631627.74,2,1667497.2336000002,8.7726075,631627.74,2,1667497.2336000002,8.7726075
American Society for Microbiology,Washington,DC,38.90705,-77.04042,2026-01-16,95011.20000000001,1,250829.56800000003,1.3196000000000003,95011.20000000001,1,250829.56800000003,1.3196000000000003
American University,Washington,DC,38.93589,-77.09081,2026-01-16,1124015.78,4,2967401.6592,15.611330277777778,1124015.78,4,2967401.6592,15.611330277777778
Appalachian College Association,Walland,TN,35.72872,-83.76482,2026-01-16,526168,1,1389083.52,7.307888888888889,526168,1,1389083.52,7.307888888888889
Appalachian State University,Boone,NC,36.21273,-81.67747,2026-01-16,410535.28,1,1083813.1392,5.701878888888889,410535.28,1,1083813.1392,5.701878888888889
Arcadia University,Glenside,PA,40.0908,-75.16581,2026-01-16,54255.624657534296,1,143234.84909589056,0.7535503424657541,54255.624657534296,1,143234.84909589056,0.7535503424657541
Arizona State University,Tempe,AZ,33.46418,-111.9231,2026-01-16,22739018.85459568,23,60031009.7761326,315.8197063138289,23019621.15459568,25,60771799.8481326,319.7169604804956
"Associated Universities, Inc.",Vienna,VA,38.88291,-77.22686,2026-01-16,2698946.3899999997,2,7125218.4695999995,37.48536652777778,2698946.3899999997,2,7125218.4695999995,37.48536652777778
"Association for Women in Mathematics, Inc.",Providence,RI,41.83717,-71.4124,2026-01-16,236621.53000000003,1,624680.8392,3.2864101388888893,236621.53000000003,1,624680.8392,3.2864101388888893
Association of American Colleges and Universities,Washington,DC,38.91241,-77.04254,2026-01-16,6988372.48,4,18449303.347200003,97.0607288888889,6988372.48,4,18449303.347200003,97.0607288888889
Association of American Geographers,Washington,DC,38.89923,-77.03998,2026-01-16,779090.9299999999,1,2056800.0551999998,10.820707361111111,779090.9299999999,1,2056800.0551999998,10.820707361111111
Association of Public and Land-Grant Universities,Washington,DC,38.9033,-77.02941,2026-01-16,3627532.84,2,9576686.6976,50.382400555555556,3627532.84,2,9576686.6976,50.382400555555556
Auburn University,Auburn,AL,32.60214,-85.5085,2026-01-16,8178323.8100000005,4,21590774.858400002,113.58783069444446,8178323.8100000005,4,21590774.858400002,113.58783069444446
Azusa Pacific University,Azusa,CA,34.13032,-117.88923,2026-01-16,20847.75,1,55038.060000000005,0.2895520833333333,20847.75,1,55038.060000000005,0.2895520833333333
Bank Street College of Education,New York,NY,40.80558,-73.96661,2026-01-16,1139972.12,1,3009526.3968,15.832946111111113,1139972.12,1,3009526.3968,15.832946111111113
Benedictine University,Lisle,IL,41.7766,-88.09664,2026-01-16,63232.26000000001,2,166933.16640000005,0.8782258333333335,63232.26000000001,2,166933.16640000005,0.8782258333333335
Berry College,Mount Berry,GA,34.28942,-85.19317,2026-01-16,882843.4146880177,1,2330706.614776367,12.261714092889136,882843.4146880177,1,2330706.614776367,12.261714092889136
Bethune-Cookman University,Daytona Beach,FL,29.21146,-81.03311,2026-01-16,171141.84999999998,1,451814.48399999994,2.376970138888889,171141.84999999998,1,451814.48399999994,2.376970138888889
Black in Marine Science,Spokane,WA,47.65818,-117.42079,2026-01-16,730593.8500000001,3,1928767.7640000004,10.147136805555558,730593.8500000001,3,1928767.7640000004,10.147136805555558
Boise State University,Boise,ID,43.60932,-116.21081,2026-01-16,2475055.4299999997,5,6534146.3352,34.37576986111111,2475055.4299999997,5,6534146.3352,34.37576986111111
Boston College,Chestnut Hill,MA,42.33696,-71.1705,2026-01-16,0,0,0,0,335798.42,1,886507.8288,4.663866944444444
Boston University,Boston,MA,42.34959,-71.09973,2026-01-16,1520255.6,4,4013474.7840000005,21.114661111111115,1520255.6,4,4013474.7840000005,21.114661111111115
Botanical Society of America,Saint Louis,MO,38.61674,-90.26122,2026-01-16,838342.79,1,2213224.9656,11.643649861111113,838342.79,1,2213224.9656,11.643649861111113
Bowdoin College,Brunswick,ME,43.90785,-69.96173,2026-01-16,55168.45886654479,1,145644.73140767825,0.7662285953686776,55168.45886654479,1,145644.73140767825,0.7662285953686776
Bowie State University,Bowie,MD,39.01927,-76.75935,2026-01-16,4660052.993150685,3,12302539.90191781,64.72295823820396,5015443.993150685,4,13240772.14191781,69.65894434931508
Bowling Green State University,Bowling Green,OH,41.37934,-83.61483,2026-01-16,235816.97999999998,1,622556.8271999999,3.2752358333333333,235816.97999999998,1,622556.8271999999,3.2752358333333333
Bradley University,Peoria,IL,40.69666,-89.61579,2026-01-16,343658.93999999994,1,907259.6015999999,4.773040833333333,343658.93999999994,1,907259.6015999999,4.773040833333333
Brandeis University,Waltham,MA,42.36638,-71.25452,2026-01-16,50458.62,1,133210.7568,0.7008141666666667,50458.62,1,133210.7568,0.7008141666666667
Bridgewater State University,Bridgewater,MA,41.98691,-70.97075,2026-01-16,564748.44,1,1490935.8816,7.843728333333333,564748.44,1,1490935.8816,7.843728333333333
Brown University,Providence,RI,41.82614,-71.40451,2026-01-16,1211865.3599999999,4,3199324.5503999996,16.831463333333332,1371898.7,5,3621812.568,19.05414861111111
"CAST, Inc.",Lynnfield,MA,42.51229,-71.03422,2026-01-16,313647,1,828028.0800000001,4.356208333333334,313647,1,828028.0800000001,4.356208333333334
CSU Fullerton Auxiliary Services Corporation,Fullerton,CA,33.88123,-117.89057,2026-01-16,527380.3,1,1392283.992,7.32472638888889,527380.3,1,1392283.992,7.32472638888889
CSUB Auxiliary for Sponsored Programs Administration,Bakersfield,CA,35.34879,-119.10273,2026-01-16,15202.26000000001,1,40133.96640000003,0.21114250000000015,15202.26000000001,1,40133.96640000003,0.21114250000000015
CUNY Borough of Manhattan Community College,New York,NY,40.71745,-74.01225,2026-01-16,2095291.6099999999,1,5531569.8504,29.10127236111111,2095291.6099999999,1,5531569.8504,29.10127236111111
CUNY City College,New York,NY,40.81924,-73.94904,2026-01-16,3649920.62,5,9635790.436800001,50.69334194444445,3679280.3200000003,6,9713300.044800002,51.10111555555556
CUNY College of Staten Island,Staten Island,NY,40.60087,-74.15172,2026-01-16,483124.42000000004,1,1275448.4688000001,6.71006138888889,483124.42000000004,1,1275448.4688000001,6.71006138888889
CUNY John Jay College of Criminal Justice,New York,NY,40.7707,-73.98926,2026-01-16,474123.97000000003,4,1251687.2808,6.585055138888889,474123.97000000003,4,1251687.2808,6.585055138888889
CUNY Kingsborough Community College,Brooklyn,NY,40.57877,-73.93451,2026-01-16,788596.14,1,2081893.8096,10.952724166666668,788596.14,1,2081893.8096,10.952724166666668
CUNY New York City College of Technology,Brooklyn,NY,40.69551,-73.98649,2026-01-16,749228.25,1,1977962.58,10.405947916666667,749228.25,1,1977962.58,10.405947916666667
CUNY Queens College,Flushing,NY,40.73586,-73.81575,2026-01-16,610544.23,1,1611836.7672000001,8.479780972222223,610544.23,1,1611836.7672000001,8.479780972222223
CUNY Queensborough Community College,Bayside,NY,40.75541,-73.7574,2026-01-16,83864.92,1,221403.38880000002,1.1647905555555556,83864.92,1,221403.38880000002,1.1647905555555556
"Cal Poly Pomona Foundation, Inc.",Pomona,CA,34.06154,-117.81844,2026-01-16,997780.79,2,2634141.2856,13.85806652777778,997780.79,2,2634141.2856,13.85806652777778
California Polytechnic State University,San Luis Obispo,CA,35.29932,-120.65662,2026-01-16,1884422.9,2,4974876.456,26.172540277777777,1884422.9,2,4974876.456,26.172540277777777
California State University - Dominguez Hills,Carson,CA,33.86714,-118.25534,2026-01-16,1197241.0299999998,3,3160716.3192,16.628347638888886,1300144.64,4,3432381.8496,18.057564444444445
California State University Channel Islands,Camarillo,CA,34.16195,-119.04353,2026-01-16,816325.31,1,2155098.8184,11.33785152777778,1038624.53,2,2741968.7592,14.425340694444445
California State University Fresno,Fresno,CA,36.80696,-119.73594,2026-01-16,465213.28,3,1228163.0592,6.461295555555556,603045.9,4,1592041.1760000002,8.3756375
California State University Long Beach,Long Beach,CA,33.7811,-118.1099,2026-01-16,1127585.21,3,2976824.9544,15.660905694444445,1127585.21,3,2976824.9544,15.660905694444445
California State University Northridge,Northridge,CA,34.24588,-118.50188,2026-01-16,2818977.38,3,7442100.2832,39.15246361111111,2818977.38,3,7442100.2832,39.15246361111111
California State University San Marcos,San Marcos,CA,33.13799,-117.15109,2026-01-16,288129.56,1,760662.0384000001,4.001799444444445,288129.56,1,760662.0384000001,4.001799444444445
"California State University, East Bay Foundation, Inc.",Hayward,CA,37.65755,-122.06172,2026-01-16,268312.19999999995,1,708344.2079999999,3.7265583333333328,268312.19999999995,1,708344.2079999999,3.7265583333333328
Carleton College,Northfield,MN,44.4613,-93.15608,2026-01-16,1079561.66,1,2850042.7824,14.993911944444443,1079561.66,1,2850042.7824,14.993911944444443
Carnegie Mellon University,Pittsburgh,PA,40.44296,-79.94108,2026-01-16,2164888.3,10,5715305.112,30.067893055555555,2164888.3,10,5715305.112,30.067893055555555
Case Western Reserve University,Cleveland,OH,41.50274,-81.60733,2026-01-16,22955.34,1,60602.0976,0.3188241666666667,22955.34,1,60602.0976,0.3188241666666667
Central Michigan University,Mount Pleasant,MI,43.6014,-84.78711,2026-01-16,691152.4,1,1824642.3360000001,9.599338888888889,691152.4,1,1824642.3360000001,9.599338888888889
Central State University,Wilberforce,OH,39.71698,-83.877440000000007,2026-01-16,193751.75,1,511504.62,2.690996527777778,193751.75,1,511504.62,2.690996527777778
Central Washington University,Ellensburg,WA,47.00259,-120.53815,2026-01-16,255253.52,1,673869.2928,3.5451877777777776,255253.52,1,673869.2928,3.5451877777777776
Chaminade University of Honolulu,Honolulu,HI,21.2901,-157.80775,2026-01-16,6426068.77,1,16964821.5528,89.25095513888888,6426068.77,1,16964821.5528,89.25095513888888
ChangeAerial LLC,San Diego,CA,32.77327,-117.19811,2026-01-16,25227,1,66599.28,0.350375,25227,1,66599.28,0.350375
Chapman University,Orange,CA,33.79277,-117.85425,2026-01-16,263423.77,1,695438.7528000001,3.6586634722222224,263423.77,1,695438.7528000001,3.6586634722222224
Chicago Children's Museum,Chicago,IL,41.89107,-87.61091,2026-01-16,597835.3765996343,1,1578285.3942230346,8.303269119439365,597835.3765996343,1,1578285.3942230346,8.303269119439365
Chicago State University,Chicago,IL,41.71798,-87.60944,2026-01-16,4992454.66,5,13180080.3024,69.33964805555556,4992454.66,5,13180080.3024,69.33964805555556
Chico State Enterprises,Chico,CA,39.73179,-121.84154,2026-01-16,782156.55,1,2064893.2920000001,10.863285416666669,782156.55,1,2064893.2920000001,10.863285416666669
Child Trends Inc.,Rockville,MD,39.0591,-77.12012,2026-01-16,1802678.03,3,4759069.9992,25.037194861111114,1802678.03,3,4759069.9992,25.037194861111114
Children's Museum of Pittsburgh,Pittsburgh,PA,40.45284,-80.00642,2026-01-16,263917.31,1,696741.6984,3.6655181944444446,263917.31,1,696741.6984,3.6655181944444446
Christopher Newport University,Newport News,VA,37.06253,-76.49431,2026-01-16,150790.2,1,398086.128,2.0943083333333337,150790.2,1,398086.128,2.0943083333333337
City College of San Francisco,San Francisco,CA,37.72592,-122.44849,2026-01-16,1770.390000000014,1,4673.829600000037,0.024588750000000194,1770.390000000014,1,4673.829600000037,0.024588750000000194
City Colleges of Chicago Harry S Truman College,Chicago,IL,41.96355,-87.65796,2026-01-16,678212.9299999999,2,1790482.1352,9.419624027777777,678212.9299999999,2,1790482.1352,9.419624027777777
Claremont Graduate University,Claremont,CA,34.10328,-117.71447,2026-01-16,1485355.51,2,3921338.5464000003,20.62993763888889,1485355.51,2,3921338.5464000003,20.62993763888889
Clark Atlanta University,Atlanta,GA,33.74987,-84.41235,2026-01-16,7252896.25,2,19147646.1,100.73467013888889,7252896.25,2,19147646.1,100.73467013888889
