"GEOID","inst_name","budg_CHE_cuts","budg_CBET_cuts","budg_NSF_cuts","state_name","rep_name","pol_party","state","state_FIPS","econ_budg_CHE_cuts","econ_budg_CBET_cuts","econ_budg_NSF_cuts","jobs_budg_CHE_cuts","jobs_budg_CBET_cuts","jobs_budg_NSF_cuts"
"0633","University of California-Los Angeles",17256.1284689053,6959.63818816968,24215.766657075,"California","Pete Aguilar","Democrat","CA","06",45556.1791579099,18373.444816768,63929.6239746779,0.239668450957018,0.0966616415023567,0.336330092459374
"0633","University Enterprises Corporation at CSUSB",24001.152537375,0,24001.152537375,"California","Pete Aguilar","Democrat","CA","06",63363.0426986701,0,63363.0426986701,0.333349340796876,0,0.333349340796876
"0634","University of Southern California",224562.609503412,428033.442011618,652596.05151503,"California","Jimmy Gomez","Democrat","CA","06",592845.289089009,1130008.28691067,1722853.57599968,3.11892513199184,5.94490891682802,9.06383404881986
"0634","University of California-Los Angeles",210074.607447542,84726.0301168483,294800.637564391,"California","Jimmy Gomez","Democrat","CA","06",554596.963661512,223676.71950848,778273.683169992,2.91770288121587,1.17675041828956,4.09445329950543
"0634","California Institute of Technology",54016.5970655817,64039.1745598384,118055.77162542,"California","Jimmy Gomez","Democrat","CA","06",142603.816253136,169063.420837973,311667.237091109,0.750230514799746,0.889432979997756,1.6396634947975
"0634","California State L A University Auxiliary Services Inc.",41877.4311857057,4636.61666833569,46514.0478540414,"California","Jimmy Gomez","Democrat","CA","06",110556.418330263,12240.6680044062,122797.086334669,0.581630988690357,0.0643974537268846,0.646028442417242
"0634","University of California-Riverside",17026.4326740475,14080.8139394237,31107.2466134712,"California","Jimmy Gomez","Democrat","CA","06",44949.7822594854,37173.3488000786,82123.131059564,0.236478231583993,0.195566860269774,0.432045091853767
"0635","University of California-Riverside",94989.5717604756,78556.1198725744,173545.69163305,"California","Norma J. Torres","Democrat","CA","06",250772.469447656,207388.156463596,458160.625911252,1.31929960778438,1.09105722045242,2.4103568282368
"0635","University of California-Irvine",46425.2800031131,56224.2132736143,102649.493276727,"California","Norma J. Torres","Democrat","CA","06",122562.739208219,148431.923042342,270994.662250561,0.644795555598794,0.780891851022421,1.42568740662121
"0635","University of Southern California",28070.3261879266,53504.1802514522,81574.5064393788,"California","Norma J. Torres","Democrat","CA","06",74105.6611361261,141251.035863834,215356.69699996,0.38986564149898,0.743113614603503,1.13297925610248
"0635","University of California-Los Angeles",29260.391751622,11801.1256234182,41061.5173750401,"California","Norma J. Torres","Democrat","CA","06",77247.434224282,31154.9716458239,108402.405870106,0.406394329883639,0.163904522547474,0.570298852431113
"0635","California Institute of Technology",16788.9423311943,19904.0677685984,36693.0100997927,"California","Norma J. Torres","Democrat","CA","06",44322.807754353,52546.7389090999,96869.5466634528,0.233179754599921,0.276445385674978,0.509625140274899
"0636","University of California-Los Angeles",467416.001570782,188515.417009988,655931.41858077,"California","Ted Lieu","Democrat","CA","06",1233978.24414686,497680.700906367,1731658.94505323,6.4918889107053,2.61826968069427,9.11015859139958
"0636","University of Southern California",35930.017520546,68485.3507218588,104415.368242405,"California","Ted Lieu","Democrat","CA","06",94855.2462542414,180801.325905707,275656.572159949,0.499028021118694,0.951185426692484,1.45021344781118
"0636","University of California-Irvine",34935.4113735801,42309.1905905125,77244.6019640926,"California","Ted Lieu","Democrat","CA","06",92229.4860262515,111696.263158953,203925.749185204,0.485214046855279,0.587627647090451,1.07284169394573
"0636","California Institute of Technology",13686.6377699954,16226.1422026618,29912.7799726571,"California","Ted Lieu","Democrat","CA","06",36132.7237127878,42837.0154150271,78969.7391278148,0.190092191249936,0.22536308614808,0.415455277398016
"0636","University of California-Riverside",10753.5364257142,8893.14564595182,19646.682071666,"California","Ted Lieu","Democrat","CA","06",28389.3361638855,23477.9045053128,51867.2406691983,0.149354672579364,0.123515911749331,0.272870584328695
"0637","University of Southern California",379510.810060767,723376.516999634,1102887.3270604,"California","Sydney Kamlager-Dove","Democrat","CA","06",1001908.53856042,1909714.00487903,2911622.54343946,5.27098347306621,10.0468960694394,15.3178795425056
"0637","University of California-Los Angeles",365379.76366769,147362.773810375,512742.537478065,"California","Sydney Kamlager-Dove","Democrat","CA","06",964602.576082701,389037.722859391,1353640.29894209,5.07471893982903,2.04670519181077,7.1214241316398
"0637","California Institute of Technology",10949.3102159963,12980.9137621294,23930.2239781257,"California","Sydney Kamlager-Dove","Democrat","CA","06",28906.1789702302,34269.6123320216,63175.7913022519,0.152073752999948,0.180290468918464,0.332364221918413
"0637","Stanford University",8277.33426473795,11249.5029938669,19526.8372586048,"California","Sydney Kamlager-Dove","Democrat","CA","06",21852.1624589082,29698.6879038085,51550.8503627167,0.114962975899138,0.15624309713704,0.271206073036178
"0637","University of California-Irvine",8695.03571964661,10530.2874358609,19225.3231555075,"California","Sydney Kamlager-Dove","Democrat","CA","06",22954.894299867,27799.9588306727,50754.8531305398,0.120764384995092,0.146253992164734,0.267018377159826
"0638","University of Southern California",51649.4001857849,98447.6916626721,150097.091848457,"California","Linda T. Sánchez","Democrat","CA","06",136354.416490472,259901.905989454,396256.322479926,0.717352780358123,1.36732905087045,2.08468183122857
"0638","University of California-Irvine",62417.9349874632,75592.4205217156,138010.355509179,"California","Linda T. Sánchez","Democrat","CA","06",164783.348366903,199563.990177329,364347.338544232,0.866915763714766,1.04989472946827,1.91681049318304
"0638","University of California-Los Angeles",57020.2505929044,22997.0653174303,80017.3159103346,"California","Linda T. Sánchez","Democrat","CA","06",150533.461565268,60712.2524380159,211245.714003283,0.79194792490145,0.319403684964309,1.11135160986576
"0638","University of California-Riverside",36741.2494545236,30384.9142903354,67126.163744859,"California","Linda T. Sánchez","Democrat","CA","06",96996.8985599422,80216.1737264854,177213.072286428,0.510295131312827,0.42201269847688,0.932307829789708
"0638","California Institute of Technology",26278.3445183911,31154.1930291106,57432.5375475017,"California","Linda T. Sánchez","Democrat","CA","06",69374.8295285525,82247.0695968519,151621.899125404,0.364977007199876,0.432697125404314,0.79767413260419
"0639","University of California-Riverside",1169895.15031416,967500.136732508,2137395.28704667,"California","Mark Takano","Democrat","CA","06",3088523.19682938,2554200.36097382,5642723.5578032,16.2485437543633,13.4375018990626,29.6860456534259
"0639","University of California-Irvine",46735.8169931005,56600.2949677522,103336.111960853,"California","Mark Takano","Democrat","CA","06",123382.556861785,149424.778714866,272807.335576651,0.649108569348618,0.786115207885447,1.43522377723407
"0639","University of Southern California",13473.7565702047,25682.0065206971,39155.7630909018,"California","Mark Takano","Democrat","CA","06",35570.7173453405,67800.4972146402,103371.214559981,0.18713550791951,0.356694535009681,0.543830042929192
"0639","University of California-Los Angeles",26259.3259309428,10590.753764606,36850.0796955488,"California","Mark Takano","Democrat","CA","06",69324.620457689,27959.5899385599,97284.210396249,0.364712860151983,0.147093802286195,0.511806662438178
"0639","Unzueta, Pablo Andres",21599.5777726681,0,21599.5777726681,"California","Mark Takano","Democrat","CA","06",57022.8853198439,0,57022.8853198439,0.299994135731502,0,0.299994135731502
"0640","University of California-Irvine",457110.449261422,553592.253770972,1010702.70303239,"California","Young Kim","Republican","CA","06",1206771.58605015,1461483.54995537,2668255.13600552,6.34875623974197,7.68878130237461,14.0375375421166
"0640","University of California-Riverside",57800.2582882139,47800.657846991,105600.916135205,"California","Young Kim","Republican","CA","06",152592.681880885,126193.736716056,278786.418596941,0.802781365114082,0.663898025652653,1.46667939076674
"0640","University of California-Los Angeles",42765.1879446783,17247.7989880727,60012.986932751,"California","Young Kim","Republican","CA","06",112900.096173951,45534.1893285119,158434.285502463,0.593960943676087,0.239552763723232,0.833513707399319
"0640","University of Southern California",17965.008760273,34242.6753609294,52207.6841212024,"California","Young Kim","Republican","CA","06",47427.6231271207,90400.6629528537,137828.286079974,0.249514010559347,0.475592713346242,0.725106723905589
"0640","Chapman University",22176.2356514692,17509.1430417213,39685.3786931905,"California","Young Kim","Republican","CA","06",58545.2621198787,46224.1376301443,104769.399750023,0.308003272937072,0.24318254224613,0.551185815183202
"0641","University of California-Riverside",245091.017702737,202689.611180652,447780.628883388,"California","Ken Calvert","Republican","CA","06",647040.286735225,535100.573516921,1182140.86025215,3.40404191253801,2.81513348862016,6.21917540115817
"0641","University of California-Irvine",64746.9624123685,78413.0332277497,143159.995640118,"California","Ken Calvert","Republican","CA","06",170931.980768653,207010.407721259,377942.388489912,0.899263366838451,1.08906990594097,1.98833327277942
"0641","University of Southern California",14596.5696177218,27822.1737307551,42418.743348477,"California","Ken Calvert","Republican","CA","06",38534.9437907856,73450.5386491936,111985.482439979,0.20273013357947,0.386419079593821,0.589149213173291
"0641","University of California-San Diego",25945.2642546237,11662.6614148695,37607.9256694932,"California","Ken Calvert","Republican","CA","06",68495.4976322066,30789.4261352556,99284.9237674622,0.360350892425329,0.161981408539855,0.522332300965184
"0641","University of California-Los Angeles",23258.2601102636,9380.38190579392,32638.6420160576,"California","Ken Calvert","Republican","CA","06",61401.806691096,24764.208231296,86166.0149223919,0.323031390420328,0.130283082024916,0.453314472445244
"0642","University of Southern California",89825.043801365,171213.376804647,261038.420606012,"California","Robert Garcia","Democrat","CA","06",237138.115635603,452003.314764268,689141.430399872,1.24757005279674,2.37796356673121,3.62553361952794
"0642","California State University-Long Beach Foundation",35969.8765770187,86380.1225211074,122349.999098126,"California","Robert Garcia","Democrat","CA","06",94960.4741633294,228043.523455724,323003.997619053,0.49958161912526,1.19972392390427,1.69930554302953
"0642","University of California-Irvine",54188.7047527976,65626.2556270615,119814.960379859,"California","Robert Garcia","Democrat","CA","06",143058.180547386,173253.314855442,316311.495402828,0.752620899344411,0.911475772598077,1.66409667194249
"0642","University of California-Los Angeles",58520.783503244,23602.2512468363,82123.0347500803,"California","Robert Garcia","Democrat","CA","06",154494.868448564,62309.9432916479,216804.811740212,0.812788659767277,0.327809045094949,1.14059770486223
"0642","California Institute of Technology",11679.264230396,13846.308012938,25525.5722433341,"California","Robert Garcia","Democrat","CA","06",30833.2575682456,36554.2531541564,67387.510722402,0.162212003199945,0.192309833513028,0.354521836712973
"0643","University of Southern California",123509.435226877,235418.39310639,358927.828333267,"California","Maxine Waters","Democrat","CA","06",326064.908998955,621504.557800869,947569.466799824,1.71540882259551,3.26969990425541,4.98510872685092
"0643","University of California-Los Angeles",189817.413157958,76556.0200698665,266373.433227825,"California","Maxine Waters","Democrat","CA","06",501117.970737009,202107.892984448,703225.863721457,2.63635296052719,1.06327805652592,3.69963101705312
"0643","California State University-Long Beach Foundation",10213.668657672,24527.6891109317,34741.3577686037,"California","Maxine Waters","Democrat","CA","06",26964.085256254,64753.0992528598,91717.1845091138,0.141856509134333,0.340662348762941,0.482518857897274
"0643","University of California-Irvine",13818.8960544384,16735.635389136,30554.5314435744,"California","Maxine Waters","Democrat","CA","06",36481.8855837173,44182.0774273191,80663.9630110364,0.191929111867199,0.232439380404667,0.424368492271867
"0643","California Institute of Technology",7208.29589219756,8545.7682267352,15754.0641189328,"California","Maxine Waters","Democrat","CA","06",19029.9011554016,22560.8281185809,41590.7292739825,0.100115220724966,0.118691225371322,0.218806446096288
"0644","University of Southern California",83088.1655162626,158372.373544299,241460.539060561,"California","Nanette Diaz Barragan","Democrat","CA","06",219352.756962933,418103.066156948,637455.823119881,1.15400229883698,2.19961629922637,3.35361859806335
"0644","University of California-Los Angeles",77277.4448824888,31167.0753644121,108444.520246901,"California","Nanette Diaz Barragan","Democrat","CA","06",204012.454489771,82281.0789620478,286293.533451818,1.07329784559012,0.432876046727945,1.50617389231807
"0644","University of California-Irvine",33072.1894336558,40052.7004256851,73124.889859341,"California","Nanette Diaz Barragan","Democrat","CA","06",87310.5801048514,105739.129123809,193049.70922866,0.459335964356331,0.556287505912293,1.01562347026862
"0644","California State University-Long Beach Foundation",21093.4461408443,50655.0101204025,71748.4562612468,"California","Nanette Diaz Barragan","Democrat","CA","06",55686.697811829,133729.226717863,189415.924529692,0.292964529733949,0.703541807227812,0.996506336961761
"0644","California Institute of Technology",7755.76140299737,9194.81391484167,16950.575317839,"California","Nanette Diaz Barragan","Democrat","CA","06",20475.2101039131,24274.308735182,44749.5188390951,0.107718908374964,0.127705748817245,0.235424657192209
"0645","University of California-Irvine",260074.72911443,314968.418840482,575043.147954911,"California","Derek Tran","Democrat","CA","06",686597.284862095,831516.625738872,1518113.91060097,3.61214901547819,4.37456137278447,7.98671038826266
"0645","University of California-Riverside",39877.6975786902,32978.7484370713,72856.4460157616,"California","Derek Tran","Democrat","CA","06",105277.121607742,87063.8958738683,192341.01748161,0.553856910815142,0.458038172737102,1.01189508355224
"0645","University of Southern California",22456.2609503412,42803.3442011618,65259.605151503,"California","Derek Tran","Democrat","CA","06",59284.5289089009,113000.828691067,172285.357599968,0.311892513199184,0.594490891682802,0.906383404881986
"0645","University of California-Los Angeles",44265.7208550179,17852.9849174788,62118.7057724966,"California","Derek Tran","Democrat","CA","06",116861.503057247,47131.8801821439,163993.383239391,0.614801678541915,0.247958123853872,0.862759802395787
"0645","California State University-Long Beach Foundation",14210.3216106741,34125.4805021659,48335.80211284,"California","Derek Tran","Democrat","CA","06",37515.2490521795,90091.268525718,127606.517577897,0.197365577926029,0.473965006974526,0.671330584900555
"0646","University of California-Irvine",311468.600957341,377209.939220302,688678.540177643,"California","J. Luis Correa","Democrat","CA","06",822277.10652738,995834.239541598,1818111.34606898,4.32595279107418,5.23902693361531,9.56497972468949
"0646","University of Southern California",32561.5783779948,62064.8490916846,94626.4274696794,"California","J. Luis Correa","Democrat","CA","06",85962.5669179063,163851.201602047,249813.768519954,0.452244144138817,0.862011792940063,1.31425593707888
"0646","University of California-Los Angeles",48017.0531308668,19365.9497409939,67383.0028718608,"California","J. Luis Correa","Democrat","CA","06",126765.020265488,51126.1073162239,177891.127581712,0.666903515706484,0.268971524180471,0.935875039886955
"0646","University of California-Riverside",23299.3289223808,19268.4822328956,42567.8111552764,"California","J. Luis Correa","Democrat","CA","06",61510.2283550853,50868.7930948444,112379.02144993,0.323601790588622,0.267617808790217,0.591219599378839
"0646","Chapman University",14343.5696377052,11324.8982587734,25668.4678964786,"California","J. Luis Correa","Democrat","CA","06",37867.0238435419,29897.7314031618,67764.7552467036,0.199216244968128,0.157290253594075,0.356506498562203
"0647","University of California-Irvine",861584.878719983,1043438.66038557,1905023.53910555,"California","Dave Min","Democrat","CA","06",2274584.07982075,2754678.06341791,5029262.14323866,11.9664566488886,14.4922036164663,26.4586602653549
"0647","University of California-Los Angeles",51018.118951546,20576.321599806,71594.440551352,"California","Dave Min","Democrat","CA","06",134687.834032082,54321.4890234879,189009.323055569,0.708584985438139,0.28578224444175,0.99436722987989
"0647","University of California-Riverside",33604.8013303569,27791.0801435994,61395.8814739564,"California","Dave Min","Democrat","CA","06",88716.6755121423,73368.4515791025,162085.127091245,0.466733351810513,0.385987224216659,0.852720576027172
"0647","University of Southern California",11228.1304751706,21401.6721005809,32629.8025757515,"California","Dave Min","Democrat","CA","06",29642.2644544504,56500.4143455335,86142.678799984,0.155946256599592,0.297245445841401,0.453191702440993
"0647","California State University-Long Beach Foundation",6883.12453017025,16529.5296182366,23412.6541484069,"California","Dave Min","Democrat","CA","06",18171.4487596495,43637.9581921446,61809.4069517941,0.0955989518079201,0.229576800253286,0.325175752061206
"0648","University of California-San Diego",335447.158492038,150786.925647733,486234.084139771,"California","Darrell Issa","Republican","CA","06",885580.49841898,398077.483710014,1283657.98212899,4.65898831238942,2.09426285621851,6.75325116860793
"0648","San Diego State University Foundation",58524.1246138656,85801.1218048934,144325.246418759,"California","Darrell Issa","Republican","CA","06",154503.688980605,226514.961564919,381018.650545524,0.812835064081467,1.19168224729019,2.00451731137165
"0648","University of California-Riverside",57352.1942704758,47430.110111743,104782.304382219,"California","Darrell Issa","Republican","CA","06",151409.792874056,125215.490695002,276625.283569058,0.796558253756609,0.658751529329764,1.45530978308637
"0648","The Scripps Research Institute",72622.3471138092,0,72622.3471138092,"California","Darrell Issa","Republican","CA","06",191722.996380456,0,191722.996380456,1.00864370991402,0,1.00864370991402
"0648","University of California-Irvine",22358.6632790913,27077.881977928,49436.5452570192,"California","Darrell Issa","Republican","CA","06",59026.871056801,71485.6084217298,130512.479478531,0.310536989987379,0.376081694137888,0.686618684125267
"0649","University of California-San Diego",391522.407042354,175993.322899225,567515.729941579,"California","Mike Levin","Democrat","CA","06",1033619.15459181,464622.372453954,1498241.52704577,5.43781120892158,2.44435170693368,7.88216291585526
"0649","University of California-Irvine",146883.99626403,177886.641327221,324770.637591251,"California","Mike Levin","Democrat","CA","06",387773.75013704,469620.733103864,857394.483240904,2.04005550366709,2.47064779621141,4.51070329987849
"0649","The Scripps Research Institute",91047.1271064396,0,91047.1271064396,"California","Mike Levin","Democrat","CA","06",240364.415561001,0,240364.415561001,1.26454343203388,0,1.26454343203388
"0649","San Diego State University Foundation",18672.2968046494,27375.1042511667,46047.401055816,"California","Mike Levin","Democrat","CA","06",49294.8635642743,72270.27522308,121565.138787354,0.25933745562013,0.380209781266204,0.639547236886334
"0649","University of California-Los Angeles",28510.1252964522,11498.5326587151,40008.6579551673,"California","Mike Levin","Democrat","CA","06",75266.7307826338,30356.126219008,105622.857001642,0.395973962450725,0.159701842482155,0.55567580493288
"0650","University of California-San Diego",1491601.6114384,670490.166889694,2162091.77832809,"California","Scott H. Peters","Democrat","CA","06",3937828.25419737,1770094.04058879,5707922.29478616,20.7166890477555,9.31236342902353,30.0290524767791
"0650","The Scripps Research Institute",301137.475593835,0,301137.475593835,"California","Scott H. Peters","Democrat","CA","06",795002.935567725,0,795002.935567725,4.18246493880326,0,4.18246493880326
"0650","San Diego State University Foundation",107943.030291188,158253.2528442,266196.283135389,"California","Scott H. Peters","Democrat","CA","06",284969.599968738,417788.587508689,702758.187477426,1.49920875404428,2.19796184505834,3.69717059910262
"0650","University of California-Irvine",28258.8660888515,34223.4341665478,62482.3002553993,"California","Scott H. Peters","Democrat","CA","06",74603.4064745679,90349.8661996863,164953.272674254,0.392484251234048,0.475325474535387,0.867809725769435
"0650","University of California-San Diego Scripps Inst of Oceanography",0,48745.2660542617,48745.2660542617,"California","Scott H. Peters","Democrat","CA","06",0,128687.502383251,128687.502383251,0,0.677017584086968,0.677017584086968
"0651","University of California-San Diego",1115144.19654389,501268.71190878,1616412.90845267,"California","Sara Jacobs","Democrat","CA","06",2943980.67887587,1323349.39943918,4267330.07831505,15.4881138408874,6.9620654431775,22.4501792840649
"0651","San Diego State University Foundation",216611.838903406,317570.555676962,534182.394580368,"California","Sara Jacobs","Democrat","CA","06",571855.254704991,838386.266987179,1410241.52169217,3.0084977625473,4.41070216218003,7.41919992472733
"0651","The Scripps Research Institute",224447.319910224,0,224447.319910224,"California","Sara Jacobs","Democrat","CA","06",592540.924562992,0,592540.924562992,3.117323887642,0,3.117323887642
"0651","University of San Diego",48046.8018078858,0,48046.8018078858,"California","Sara Jacobs","Democrat","CA","06",126843.556772819,0,126843.556772819,0.667316691776192,0,0.667316691776192
"0651","University of California-Irvine",20961.2468241481,25385.5143543075,46346.7611784555,"California","Sara Jacobs","Democrat","CA","06",55337.6916157509,67017.7578953717,122355.449511123,0.291128428113168,0.35257658825427,0.643705016367438
"0652","University of California-San Diego",447430.266791027,201124.477173847,648554.743964874,"California","Juan Vargas","Democrat","CA","06",1181215.90432831,530968.619738956,1712184.52406727,6.21430926098648,2.79339551630343,9.00770477728991
"0652","San Diego State University Foundation",97452.2345599544,142872.893918633,240325.128478588,"California","Juan Vargas","Democrat","CA","06",257273.89923828,377184.439945191,634458.339183471,1.35350325777714,1.9843457488699,3.33784900664705
"0652","The Scripps Research Institute",120718.201380286,0,120718.201380286,"California","Juan Vargas","Democrat","CA","06",318696.051643955,0,318696.051643955,1.6766416858373,0,1.6766416858373
"0652","University of California-Irvine",17390.0714392932,21060.5748717218,38450.646311015,"California","Juan Vargas","Democrat","CA","06",45909.7885997341,55599.9176613454,101509.70626108,0.241528769990184,0.292507984329469,0.534036754319652
"0652","University of Southern California",12350.9435226877,23541.839310639,35892.7828333267,"California","Juan Vargas","Democrat","CA","06",32606.4908998955,62150.4557800869,94756.9466799824,0.171540882259551,0.326969990425541,0.498510872685092
"0801","University of Colorado at Boulder",104268.831081762,274205.868207589,378474.699289351,"Colorado","Diana DeGette","Democrat","CO","08",275269.714055852,723903.492068035,999173.206123886,1.44817820946892,3.80841483621651,5.25659304568543
"0801","Colorado School of Mines",33601.0649133571,163021.843783555,196622.908696912,"Colorado","Diana DeGette","Democrat","CO","08",88706.8113712627,430377.667588585,519084.478959848,0.466681457129959,2.2641922747716,2.73087373190156
"0801","University of Denver",170467.798163575,11056.115008901,181523.913172476,"Colorado","Diana DeGette","Democrat","CO","08",450034.987151838,29188.1436234985,479223.130775337,2.36760830782743,0.153557152901402,2.52116546072883
"0801","University of Colorado at Denver",0,58924.8505859223,58924.8505859223,"Colorado","Diana DeGette","Democrat","CO","08",0,155561.605546835,155561.605546835,0,0.818400702582254,0.818400702582254
"0801","University of Colorado at Denver-Downtown Campus",52342.7609719259,1948.35202611825,54291.1129980442,"Colorado","Diana DeGette","Democrat","CO","08",138184.888965884,5143.64934895218,143328.538314837,0.726982791276749,0.0270604448071979,0.754043236083947
"0802","University of Colorado at Boulder",728561.958951045,1915970.11709606,2644532.07604711,"Colorado","Joe Neguse","Democrat","CO","08",1923403.57163076,5058161.10913361,6981564.68076437,10.1189160965423,26.6106960707787,36.729612167321
"0802","Colorado State University",1662703.19104489,465172.691091791,2127875.88213668,"Colorado","Joe Neguse","Democrat","CO","08",4389536.42435851,1228055.90448233,5617592.32884084,23.0930998756235,6.46073182071931,29.5538316963428
"0802","Colorado School of Mines",19521.5696599147,94712.5422278901,114234.111887805,"Colorado","Joe Neguse","Democrat","CO","08",51536.9439021749,250041.11148163,301578.055383805,0.27113291194326,1.31545197538736,1.58658488733062
"0802","University of Wyoming",8770.71456261101,9274.48012022642,18045.1946828374,"Colorado","Joe Neguse","Democrat","CO","08",23154.6864452931,24484.6275173978,47639.3139626908,0.121815480036264,0.128812223892034,0.250627703928298
"0802","University of Denver",13830.9204745027,897.03890759668,14727.9593820994,"Colorado","Joe Neguse","Democrat","CO","08",36513.6300526871,2368.18271605524,38881.8127687424,0.192096117701426,0.0124588737166206,0.204554991418047
"0803","Colorado Mesa University",0,112687.734409701,112687.734409701,"Colorado","Jeff Hurd","Republican","CO","08",0,297495.61884161,297495.61884161,0,1.56510742235696,1.56510742235696
"0803","Fort Lewis College",50302.3644094994,0,50302.3644094994,"Colorado","Jeff Hurd","Republican","CO","08",132798.242041078,0,132798.242041078,0.698643950131936,0,0.698643950131936
"0803","University of Colorado at Boulder",13198.5862128813,34709.6035705809,47908.1897834621,"Colorado","Jeff Hurd","Republican","CO","08",34844.2676020065,91633.3534263335,126477.62102834,0.183313697401129,0.482077827369179,0.665391524770307
"0803","Colorado School of Mines",4193.89220315304,20347.4515272193,24541.3437303724,"Colorado","Jeff Hurd","Republican","CO","08",11071.875416324,53717.2720318591,64789.1474481831,0.05824850282157,0.282603493433602,0.340851996255172
"0803","Colorado State University",8615.0424406471,2410.22119736679,11025.2636380139,"Colorado","Jeff Hurd","Republican","CO","08",22743.7120433083,6362.98396104833,29106.6960043567,0.11965336723121,0.0334752944078721,0.153128661639082
"0804","University of Colorado at Boulder",89750.3862475926,236025.30427995,325775.690527542,"Colorado","Lauren Boebert","Republican","CO","08",236941.019693644,623106.803299068,860047.822992712,1.24653314232767,3.27812922611042,4.52466236843809
"0804","Colorado State University",232606.145897472,65075.9723289034,297682.118226375,"Colorado","Lauren Boebert","Republican","CO","08",614080.225169325,171800.566948305,785880.79211763,3.23064091524266,0.903832949012547,4.13447386425521
"0804","Colorado School of Mines",22017.9340665534,106824.120517902,128842.054584455,"Colorado","Lauren Boebert","Republican","CO","08",58127.3459357011,282015.67816726,340143.024102961,0.305804639813242,1.48366834052641,1.78947298033965
"0804","University of Denver",34270.7044269697,2222.71217005483,36493.4165970246,"Colorado","Lauren Boebert","Republican","CO","08",90474.6596872001,5867.96012894475,96342.6198161449,0.475982005930135,0.0308710023618726,0.506853008292008
"0804","University of Colorado at Denver",0,21342.0690739815,21342.0690739815,"Colorado","Lauren Boebert","Republican","CO","08",0,56343.0623553111,56343.0623553111,0,0.296417626027521,0.296417626027521
"0805","University of Colorado at Boulder",27717.0310470506,72890.1674982198,100607.19854527,"Colorado","Jeff Crank","Republican","CO","08",73172.9619642137,192430.0421953,265603.004159514,0.38495876454237,1.01236343747528,1.39732220201765
"0805","University of Colorado at Colorado Springs",35711.5001187065,54560.0984215302,90271.5985402366,"Colorado","Jeff Crank","Republican","CO","08",94278.3603133851,144038.65983284,238317.020146225,0.495993057204256,0.757779144743474,1.25377220194773
"0805","Colorado School of Mines",4693.16508448078,22769.7671852217,27462.9322697024,"Colorado","Jeff Crank","Republican","CO","08",12389.9558230293,60112.1853689852,72502.1411920144,0.0651828483955664,0.316246766461412,0.381429614856978
"0805","Colorado College",23740.2718521578,0,23740.2718521578,"Colorado","Jeff Crank","Republican","CO","08",62674.3176896965,0,62674.3176896965,0.329725997946636,0,0.329725997946636
"0805","Colorado State University",17230.0848812942,4820.44239473358,22050.5272760278,"Colorado","Jeff Crank","Republican","CO","08",45487.4240866167,12725.9679220967,58213.3920087133,0.239306734462419,0.0669505888157442,0.306257323278164
"0806","Colorado School of Mines",28158.9905068847,136618.60311133,164777.593618215,"Colorado","Jason A. Crow","Democrat","CO","08",74339.7349381755,360673.112213911,435012.847152086,0.391097090373398,1.89748059876847,2.28857768914187
"0806","University of Colorado at Boulder",32996.4655322031,86774.0089264522,119770.474458655,"Colorado","Jason A. Crow","Democrat","CO","08",87110.6690050163,229083.383565834,316194.05257085,0.458284243502821,1.20519456842295,1.66347881192577
"0806","University of Denver",91979.0277861017,5965.52968106167,97944.5574671634,"Colorado","Jason A. Crow","Democrat","CO","08",242824.633355308,15748.9983580028,258573.631713311,1.27748649702919,0.0828545789036342,1.36034107593282
"0806","University of Colorado at Denver",0,51448.4361062438,51448.4361062438,"Colorado","Jason A. Crow","Democrat","CO","08",0,135823.871320484,135823.871320484,0,0.714561612586719,0.714561612586719
"0806","Colorado State University",25845.1273219413,7230.66359210037,33075.7909140417,"Colorado","Jason A. Crow","Democrat","CO","08",68231.136129925,19088.951883145,87320.08801307,0.358960101693629,0.100425883223616,0.459385984917245
"0807","Colorado School of Mines",160066.885753674,776594.399955538,936661.285709213,"Colorado","Brittany Pettersen","Democrat","CO","08",422576.5783897,2050209.21588262,2472785.79427232,2.22315119102325,10.7860333327158,13.0091845237391
"0807","University of Colorado at Boulder",224375.965618981,590063.260699875,814439.226318856,"Colorado","Brittany Pettersen","Democrat","CO","08",592352.549234111,1557767.00824767,2150119.55748178,3.11633285581919,8.19532306527604,11.3116559210952
"0807","University of Denver",48374.155354172,3137.42672115095,51511.5820753229,"Colorado","Brittany Pettersen","Democrat","CO","08",127707.770135014,8282.80654383851,135990.576678853,0.671863268807944,0.0435753711270965,0.715438639935041
"0807","University of Colorado at Denver-Downtown Campus",25248.7436846521,939.832748626257,26188.5764332784,"Colorado","Brittany Pettersen","Democrat","CO","08",66656.6833274816,2481.15845637332,69137.841783855,0.350676995620169,0.0130532326198091,0.363730228239978
"0807","Colorado State University",17230.0848812942,4820.44239473358,22050.5272760278,"Colorado","Brittany Pettersen","Democrat","CO","08",45487.4240866167,12725.9679220967,58213.3920087133,0.239306734462419,0.0669505888157442,0.306257323278164
"0808","University of Colorado at Boulder",194019.217329354,510231.172487539,704250.389816893,"Colorado","Gabe Evans","Republican","CO","08",512210.733749496,1347010.2953671,1859221.0291166,2.69471135179659,7.08654406232693,9.78125541412352
